ID,NOC,Year,Sport,Type,Total_Athletes,Female_Athletes,Male_Athletes,Total_Medals,Female_Medals,Gold,Silver,Bronze,Percentage_Female,Percentage_Female_Medals
PER1960,PER,1960,Rowing,Individual,2,0,2,0,0,0,0,0,0.0,
PER1960,PER,1960,Shooting,Individual,12,0,12,0,0,0,0,0,0.0,
PER1964,PER,1964,Athletics,Individual,4,0,4,0,0,0,0,0,0.0,
PER1964,PER,1964,Basketball,Team,12,0,12,0,0,0,0,0,0.0,
PER1964,PER,1964,Cycling,Individual,1,0,1,0,0,0,0,0,0.0,
PER1964,PER,1964,Shooting,Individual,10,0,10,0,0,0,0,0,0.0,
PER1964,PER,1964,Swimming,Individual,13,1,12,0,0,0,0,0,7.6923076923076925,
PER1968,PER,1968,Athletics,Individual,4,0,4,0,0,0,0,0,0.0,
PER1968,PER,1968,Boxing,Individual,2,0,2,0,0,0,0,0,0.0,
PER1968,PER,1968,Fencing,Individual,1,0,1,0,0,0,0,0,0.0,
PER1968,PER,1968,Rowing,Individual,3,0,3,0,0,0,0,0,0.0,
PER1968,PER,1968,Shooting,Individual,5,1,4,0,0,0,0,0,20.0,
PER1968,PER,1968,Swimming,Individual,8,6,2,0,0,0,0,0,75.0,
PER1968,PER,1968,Volleyball,Team,9,9,0,0,0,0,0,0,100.0,
PER1968,PER,1968,Weightlifting,Individual,1,0,1,0,0,0,0,0,0.0,
PER1972,PER,1972,Athletics,Individual,4,3,1,0,0,0,0,0,75.0,
PER1972,PER,1972,Boxing,Individual,2,0,2,0,0,0,0,0,0.0,
PER1972,PER,1972,Cycling,Individual,8,0,8,0,0,0,0,0,0.0,
PER1972,PER,1972,Fencing,Individual,1,0,1,0,0,0,0,0,0.0,
PER1972,PER,1972,Shooting,Individual,2,1,1,0,0,0,0,0,50.0,
PER1972,PER,1972,Swimming,Individual,6,0,6,0,0,0,0,0,0.0,
PER1972,PER,1972,Wrestling,Individual,8,0,8,0,0,0,0,0,0.0,
PER1976,PER,1976,Athletics,Individual,2,2,0,0,0,0,0,0,100.0,
PER1976,PER,1976,Volleyball,Team,12,12,0,0,0,0,0,0,100.0,
PER1980,PER,1980,Athletics,Individual,6,3,3,0,0,0,0,0,50.0,
PER1980,PER,1980,Shooting,Individual,9,0,9,0,0,0,0,0,0.0,
PER1980,PER,1980,Swimming,Individual,11,7,4,0,0,0,0,0,63.63636363636363,
PER1980,PER,1980,Volleyball,Team,10,10,0,0,0,0,0,0,100.0,
PER1980,PER,1980,Wrestling,Individual,2,0,2,0,0,0,0,0,0.0,
PER1984,PER,1984,Athletics,Individual,2,1,1,0,0,0,0,0,50.0,
PER1984,PER,1984,Cycling,Individual,1,0,1,0,0,0,0,0,0.0,
PER1984,PER,1984,Equestrianism,Individual,1,1,0,0,0,0,0,0,100.0,
PER1984,PER,1984,Judo,Individual,1,0,1,0,0,0,0,0,0.0,
PER1984,PER,1984,Rowing,Individual,3,0,3,0,0,0,0,0,0.0,
PER1984,PER,1984,Shooting,Individual,9,1,8,1,0,0,1,0,11.11111111111111,0.0
PER1984,PER,1984,Swimming,Individual,12,5,7,0,0,0,0,0,41.66666666666667,
PER1984,PER,1984,Volleyball,Team,11,11,0,0,0,0,0,0,100.0,
PER1984,PER,1984,Weightlifting,Individual,2,0,2,0,0,0,0,0,0.0,
PER1984,PER,1984,Wrestling,Individual,2,0,2,0,0,0,0,0,0.0,
PER1988,PER,1988,Athletics,Individual,2,0,2,0,0,0,0,0,0.0,
PER1988,PER,1988,Shooting,Individual,4,0,4,0,0,0,0,0,0.0,
PER1988,PER,1988,Swimming,Individual,4,2,2,0,0,0,0,0,50.0,
PER1988,PER,1988,Table Tennis,Individual,1,1,0,0,0,0,0,0,100.0,
PER1988,PER,1988,Volleyball,Team,12,12,0,12,0,0,12,0,100.0,0.0
PER1988,PER,1988,Weightlifting,Individual,1,0,1,0,0,0,0,0,0.0,
PER1988,PER,1988,Wrestling,Individual,2,0,2,0,0,0,0,0,0.0,
PER1992,PER,1992,Athletics,Individual,2,1,1,0,0,0,0,0,50.0,
PER1992,PER,1992,Canoeing,Individual,1,0,1,0,0,0,0,0,0.0,
PER1992,PER,1992,Cycling,Individual,1,0,1,0,0,0,0,0,0.0,
PER1992,PER,1992,Modern Pentathlon,Individual,1,0,1,0,0,0,0,0,0.0,
PER1992,PER,1992,Shooting,Individual,2,0,2,1,0,0,1,0,0.0,0.0
PER1992,PER,1992,Swimming,Individual,5,2,3,0,0,0,0,0,40.0,
PER1992,PER,1992,Table Tennis,Individual,6,3,3,0,0,0,0,0,50.0,
PER1992,PER,1992,Tennis,Individual,2,0,2,0,0,0,0,0,0.0,
PER1992,PER,1992,Weightlifting,Individual,1,0,1,0,0,0,0,0,0.0,
PER1996,PER,1996,Athletics,Individual,5,1,4,0,0,0,0,0,20.0,
PER1996,PER,1996,Badminton,Individual,1,0,1,0,0,0,0,0,0.0,
PER1996,PER,1996,Boxing,Individual,1,0,1,0,0,0,0,0,0.0,
PER1996,PER,1996,Shooting,Individual,4,0,4,0,0,0,0,0,0.0,
PER1996,PER,1996,Swimming,Individual,4,3,1,0,0,0,0,0,75.0,
PER1996,PER,1996,Table Tennis,Individual,3,3,0,0,0,0,0,0,100.0,
PER1996,PER,1996,Volleyball,Team,10,10,0,0,0,0,0,0,100.0,
PER1996,PER,1996,Wrestling,Individual,5,0,5,0,0,0,0,0,0.0,
PER2000,PER,2000,Athletics,Individual,2,1,1,0,0,0,0,0,50.0,
PER2000,PER,2000,Diving,Individual,2,0,2,0,0,0,0,0,0.0,
PER2000,PER,2000,Judo,Individual,1,0,1,0,0,0,0,0,0.0,
PER2000,PER,2000,Sailing,Individual,1,0,1,0,0,0,0,0,0.0,
PER2000,PER,2000,Shooting,Individual,2,0,2,0,0,0,0,0,0.0,
PER2000,PER,2000,Swimming,Individual,3,1,2,0,0,0,0,0,33.33333333333333,
PER2000,PER,2000,Volleyball,Team,11,11,0,0,0,0,0,0,100.0,
PER2004,PER,2004,Athletics,Individual,2,1,1,0,0,0,0,0,50.0,
PER2004,PER,2004,Badminton,Individual,1,1,0,0,0,0,0,0,100.0,
PER2004,PER,2004,Rowing,Individual,1,0,1,0,0,0,0,0,0.0,
PER2004,PER,2004,Sailing,Individual,1,0,1,0,0,0,0,0,0.0,
PER2004,PER,2004,Shooting,Individual,2,0,2,0,0,0,0,0,0.0,
PER2004,PER,2004,Swimming,Individual,3,1,2,0,0,0,0,0,33.33333333333333,
PER2004,PER,2004,Table Tennis,Individual,1,1,0,0,0,0,0,0,100.0,
PER2004,PER,2004,Tennis,Individual,1,0,1,0,0,0,0,0,0.0,
PER2004,PER,2004,Weightlifting,Individual,1,1,0,0,0,0,0,0,100.0,
PER2004,PER,2004,Wrestling,Individual,1,0,1,0,0,0,0,0,0.0,
PER2008,PER,2008,Athletics,Individual,3,1,2,0,0,0,0,0,33.33333333333333,
PER2008,PER,2008,Badminton,Individual,1,1,0,0,0,0,0,0,100.0,
PER2008,PER,2008,Fencing,Individual,1,1,0,0,0,0,0,0,100.0,
PER2008,PER,2008,Judo,Individual,1,0,1,0,0,0,0,0,0.0,
PER2008,PER,2008,Sailing,Individual,1,1,0,0,0,0,0,0,100.0,
PER2008,PER,2008,Shooting,Individual,1,0,1,0,0,0,0,0,0.0,
PER2008,PER,2008,Swimming,Individual,2,1,1,0,0,0,0,0,50.0,
PER2008,PER,2008,Taekwondo,Individual,1,0,1,0,0,0,0,0,0.0,
PER2008,PER,2008,Weightlifting,Individual,1,1,0,0,0,0,0,0,100.0,
PER2008,PER,2008,Wrestling,Individual,1,0,1,0,0,0,0,0,0.0,
PER2012,PER,2012,Athletics,Individual,5,3,2,0,0,0,0,0,60.0,
PER2012,PER,2012,Badminton,Individual,2,1,1,0,0,0,0,0,50.0,
PER2012,PER,2012,Judo,Individual,1,0,1,0,0,0,0,0,0.0,
PER2012,PER,2012,Rowing,Individual,1,0,1,0,0,0,0,0,0.0,
PER2012,PER,2012,Sailing,Individual,1,1,0,0,0,0,0,0,100.0,
PER2012,PER,2012,Shooting,Individual,1,0,1,0,0,0,0,0,0.0,
PER2012,PER,2012,Swimming,Individual,3,1,2,0,0,0,0,0,33.33333333333333,
PER2012,PER,2012,Taekwondo,Individual,1,0,1,0,0,0,0,0,0.0,
PER2012,PER,2012,Weightlifting,Individual,1,1,0,0,0,0,0,0,100.0,
PER2016,PER,2016,Athletics,Individual,14,5,9,0,0,0,0,0,35.714285714285715,
PER2016,PER,2016,Equestrianism,Individual,1,0,1,0,0,0,0,0,0.0,
PER2016,PER,2016,Gymnastics,Individual,4,4,0,0,0,0,0,0,100.0,
PER2016,PER,2016,Judo,Individual,1,0,1,0,0,0,0,0,0.0,
PER2016,PER,2016,Rowing,Individual,2,1,1,0,0,0,0,0,50.0,
PER2016,PER,2016,Sailing,Individual,2,1,1,0,0,0,0,0,50.0,
PER2016,PER,2016,Shooting,Individual,4,0,4,0,0,0,0,0,0.0,
PER2016,PER,2016,Swimming,Individual,2,1,1,0,0,0,0,0,50.0,
PER2016,PER,2016,Taekwondo,Individual,1,1,0,0,0,0,0,0,100.0,
PER2016,PER,2016,Weightlifting,Individual,2,1,1,0,0,0,0,0,50.0,
PER2016,PER,2016,Wrestling,Individual,1,1,0,0,0,0,0,0,100.0,
PHI1924,PHI,1924,Athletics,Individual,2,0,2,0,0,0,0,0,0.0,
PHI1928,PHI,1928,Athletics,Individual,3,0,3,0,0,0,0,0,0.0,
PHI1928,PHI,1928,Swimming,Individual,3,0,3,1,0,0,0,1,0.0,0.0
PHI1932,PHI,1932,Athletics,Individual,1,0,1,1,0,0,0,1,0.0,0.0
PHI1932,PHI,1932,Boxing,Individual,4,0,4,1,0,0,0,1,0.0,0.0
PHI1932,PHI,1932,Swimming,Individual,3,0,3,1,0,0,0,1,0.0,0.0
PHI1936,PHI,1936,Athletics,Individual,9,0,9,1,0,0,0,1,0.0,0.0
PHI1936,PHI,1936,Basketball,Team,9,0,9,0,0,0,0,0,0.0,
PHI1936,PHI,1936,Boxing,Individual,5,0,5,0,0,0,0,0,0.0,
PHI1936,PHI,1936,Shooting,Individual,6,0,6,0,0,0,0,0,0.0,
PHI1936,PHI,1936,Swimming,Individual,10,0,10,0,0,0,0,0,0.0,
PHI1936,PHI,1936,Wrestling,Individual,1,0,1,0,0,0,0,0,0.0,
PHI1948,PHI,1948,Art Competitions,Individual,2,0,2,0,0,0,0,0,0.0,
PHI1948,PHI,1948,Athletics,Individual,2,0,2,0,0,0,0,0,0.0,
PHI1948,PHI,1948,Basketball,Team,10,0,10,0,0,0,0,0,0.0,
PHI1948,PHI,1948,Boxing,Individual,5,0,5,0,0,0,0,0,0.0,
PHI1948,PHI,1948,Shooting,Individual,6,0,6,0,0,0,0,0,0.0,
PHI1948,PHI,1948,Swimming,Individual,4,0,4,0,0,0,0,0,0.0,
PHI1948,PHI,1948,Weightlifting,Individual,1,0,1,0,0,0,0,0,0.0,
PHI1948,PHI,1948,Wrestling,Individual,1,0,1,0,0,0,0,0,0.0,
PHI1952,PHI,1952,Athletics,Individual,1,0,1,0,0,0,0,0,0.0,
PHI1952,PHI,1952,Basketball,Team,12,0,12,0,0,0,0,0,0.0,
PHI1952,PHI,1952,Boxing,Individual,5,0,5,0,0,0,0,0,0.0,
PHI1952,PHI,1952,Shooting,Individual,6,0,6,0,0,0,0,0,0.0,
PHI1952,PHI,1952,Swimming,Individual,1,0,1,0,0,0,0,0,0.0,
PHI1952,PHI,1952,Weightlifting,Individual,2,0,2,0,0,0,0,0,0.0,
PHI1952,PHI,1952,Wrestling,Individual,1,0,1,0,0,0,0,0,0.0,
PHI1956,PHI,1956,Athletics,Individual,5,2,3,0,0,0,0,0,40.0,
PHI1956,PHI,1956,Basketball,Team,12,0,12,0,0,0,0,0,0.0,
PHI1956,PHI,1956,Boxing,Individual,5,0,5,0,0,0,0,0,0.0,
PHI1956,PHI,1956,Shooting,Individual,6,0,6,0,0,0,0,0,0.0,
PHI1956,PHI,1956,Swimming,Individual,15,3,12,0,0,0,0,0,20.0,
PHI1956,PHI,1956,Weightlifting,Individual,2,0,2,0,0,0,0,0,0.0,
PHI1956,PHI,1956,Wrestling,Individual,3,0,3,0,0,0,0,0,0.0,
PHI1960,PHI,1960,Athletics,Individual,10,3,7,0,0,0,0,0,30.0,
PHI1960,PHI,1960,Basketball,Team,12,0,12,0,0,0,0,0,0.0,
PHI1960,PHI,1960,Boxing,Individual,1,0,1,0,0,0,0,0,0.0,
PHI1960,PHI,1960,Sailing,Individual,3,0,3,0,0,0,0,0,0.0,
PHI1960,PHI,1960,Shooting,Individual,8,0,8,0,0,0,0,0,0.0,
PHI1960,PHI,1960,Swimming,Individual,13,2,11,0,0,0,0,0,15.384615384615385,
PHI1960,PHI,1960,Weightlifting,Individual,2,0,2,0,0,0,0,0,0.0,
PHI1964,PHI,1964,Athletics,Individual,17,9,8,0,0,0,0,0,52.94117647058824,
PHI1964,PHI,1964,Boxing,Individual,6,0,6,1,0,0,1,0,0.0,0.0
PHI1964,PHI,1964,Cycling,Individual,8,0,8,0,0,0,0,0,0.0,
PHI1964,PHI,1964,Gymnastics,Individual,11,5,6,0,0,0,0,0,45.45454545454545,
PHI1964,PHI,1964,Judo,Individual,4,0,4,0,0,0,0,0,0.0,
PHI1964,PHI,1964,Sailing,Individual,3,0,3,0,0,0,0,0,0.0,
PHI1964,PHI,1964,Shooting,Individual,10,0,10,0,0,0,0,0,0.0,
PHI1964,PHI,1964,Swimming,Individual,2,0,2,0,0,0,0,0,0.0,
PHI1964,PHI,1964,Weightlifting,Individual,1,0,1,0,0,0,0,0,0.0,
PHI1964,PHI,1964,Wrestling,Individual,8,0,8,0,0,0,0,0,0.0,
PHI1968,PHI,1968,Athletics,Individual,7,2,5,0,0,0,0,0,28.57142857142857,
PHI1968,PHI,1968,Basketball,Team,12,0,12,0,0,0,0,0,0.0,
PHI1968,PHI,1968,Boxing,Individual,5,0,5,0,0,0,0,0,0.0,
PHI1968,PHI,1968,Cycling,Individual,4,0,4,0,0,0,0,0,0.0,
PHI1968,PHI,1968,Gymnastics,Individual,9,0,9,0,0,0,0,0,0.0,
PHI1968,PHI,1968,Sailing,Individual,1,0,1,0,0,0,0,0,0.0,
PHI1968,PHI,1968,Shooting,Individual,10,0,10,0,0,0,0,0,0.0,
PHI1968,PHI,1968,Swimming,Individual,33,8,25,0,0,0,0,0,24.242424242424242,
PHI1968,PHI,1968,Weightlifting,Individual,3,0,3,0,0,0,0,0,0.0,
PHI1968,PHI,1968,Wrestling,Individual,5,0,5,0,0,0,0,0,0.0,
PHI1972,PHI,1972,Archery,Individual,3,0,3,0,0,0,0,0,0.0,
PHI1972,PHI,1972,Athletics,Individual,11,9,2,0,0,0,0,0,81.81818181818183,
PHI1972,PHI,1972,Basketball,Team,12,0,12,0,0,0,0,0,0.0,
PHI1972,PHI,1972,Boxing,Individual,4,0,4,0,0,0,0,0,0.0,
PHI1972,PHI,1972,Cycling,Individual,2,0,2,0,0,0,0,0,0.0,
PHI1972,PHI,1972,Judo,Individual,4,0,4,0,0,0,0,0,0.0,
PHI1972,PHI,1972,Sailing,Individual,3,0,3,0,0,0,0,0,0.0,
PHI1972,PHI,1972,Shooting,Individual,9,0,9,0,0,0,0,0,0.0,
PHI1972,PHI,1972,Swimming,Individual,24,0,24,0,0,0,0,0,0.0,
PHI1972,PHI,1972,Weightlifting,Individual,3,0,3,0,0,0,0,0,0.0,
PHI1972,PHI,1972,Wrestling,Individual,4,0,4,0,0,0,0,0,0.0,
PHI1976,PHI,1976,Athletics,Individual,1,0,1,0,0,0,0,0,0.0,
PHI1976,PHI,1976,Boxing,Individual,3,0,3,0,0,0,0,0,0.0,
PHI1976,PHI,1976,Sailing,Individual,3,0,3,0,0,0,0,0,0.0,
PHI1976,PHI,1976,Shooting,Individual,2,0,2,0,0,0,0,0,0.0,
PHI1976,PHI,1976,Swimming,Individual,11,3,8,0,0,0,0,0,27.27272727272727,
PHI1976,PHI,1976,Weightlifting,Individual,2,0,2,0,0,0,0,0,0.0,
PHI1984,PHI,1984,Athletics,Individual,7,4,3,0,0,0,0,0,57.14285714285714,
PHI1984,PHI,1984,Boxing,Individual,3,0,3,0,0,0,0,0,0.0,
PHI1984,PHI,1984,Cycling,Individual,6,0,6,0,0,0,0,0,0.0,
PHI1984,PHI,1984,Sailing,Individual,1,0,1,0,0,0,0,0,0.0,
PHI1984,PHI,1984,Shooting,Individual,1,0,1,0,0,0,0,0,0.0,
PHI1984,PHI,1984,Swimming,Individual,14,4,10,0,0,0,0,0,28.57142857142857,
PHI1988,PHI,1988,Archery,Individual,2,1,1,0,0,0,0,0,50.0,
PHI1988,PHI,1988,Athletics,Individual,4,3,1,0,0,0,0,0,75.0,
PHI1988,PHI,1988,Boxing,Individual,6,0,6,1,0,0,0,1,0.0,0.0
PHI1988,PHI,1988,Cycling,Individual,4,0,4,0,0,0,0,0,0.0,
PHI1988,PHI,1988,Fencing,Individual,1,0,1,0,0,0,0,0,0.0,
PHI1988,PHI,1988,Judo,Individual,3,0,3,0,0,0,0,0,0.0,
PHI1988,PHI,1988,Rowing,Individual,1,0,1,0,0,0,0,0,0.0,
PHI1988,PHI,1988,Sailing,Individual,2,0,2,0,0,0,0,0,0.0,
PHI1988,PHI,1988,Swimming,Individual,13,3,10,0,0,0,0,0,23.076923076923077,
PHI1988,PHI,1988,Weightlifting,Individual,3,0,3,0,0,0,0,0,0.0,
PHI1988,PHI,1988,Wrestling,Individual,3,0,3,0,0,0,0,0,0.0,
PHI1992,PHI,1992,Athletics,Individual,3,0,3,0,0,0,0,0,0.0,
PHI1992,PHI,1992,Boxing,Individual,6,0,6,1,0,0,0,1,0.0,0.0
PHI1992,PHI,1992,Cycling,Individual,2,0,2,0,0,0,0,0,0.0,
PHI1992,PHI,1992,Equestrianism,Individual,1,1,0,0,0,0,0,0,100.0,
PHI1992,PHI,1992,Fencing,Individual,1,0,1,0,0,0,0,0,0.0,
PHI1992,PHI,1992,Judo,Individual,2,0,2,0,0,0,0,0,0.0,
PHI1992,PHI,1992,Sailing,Individual,4,0,4,0,0,0,0,0,0.0,
PHI1992,PHI,1992,Shooting,Individual,2,0,2,0,0,0,0,0,0.0,
PHI1992,PHI,1992,Swimming,Individual,17,4,13,0,0,0,0,0,23.52941176470588,
PHI1996,PHI,1996,Athletics,Individual,2,1,1,0,0,0,0,0,50.0,
PHI1996,PHI,1996,Badminton,Individual,1,1,0,0,0,0,0,0,100.0,
PHI1996,PHI,1996,Boxing,Individual,5,0,5,1,0,0,1,0,0.0,0.0
PHI1996,PHI,1996,Equestrianism,Individual,1,1,0,0,0,0,0,0,100.0,
PHI1996,PHI,1996,Shooting,Individual,2,0,2,0,0,0,0,0,0.0,
PHI1996,PHI,1996,Swimming,Individual,7,4,3,0,0,0,0,0,57.14285714285714,
PHI2000,PHI,2000,Archery,Individual,1,1,0,0,0,0,0,0,100.0,
PHI2000,PHI,2000,Athletics,Individual,2,1,1,0,0,0,0,0,50.0,
PHI2000,PHI,2000,Boxing,Individual,4,0,4,0,0,0,0,0,0.0,
PHI2000,PHI,2000,Diving,Individual,2,1,1,0,0,0,0,0,50.0,
PHI2000,PHI,2000,Equestrianism,Individual,1,1,0,0,0,0,0,0,100.0,
PHI2000,PHI,2000,Rowing,Individual,1,0,1,0,0,0,0,0,0.0,
PHI2000,PHI,2000,Shooting,Individual,1,1,0,0,0,0,0,0,100.0,
PHI2000,PHI,2000,Swimming,Individual,6,3,3,0,0,0,0,0,50.0,
PHI2000,PHI,2000,Taekwondo,Individual,4,2,2,0,0,0,0,0,50.0,
PHI2004,PHI,2004,Archery,Individual,1,1,0,0,0,0,0,0,100.0,
PHI2004,PHI,2004,Athletics,Individual,2,1,1,0,0,0,0,0,50.0,
PHI2004,PHI,2004,Boxing,Individual,4,0,4,0,0,0,0,0,0.0,
PHI2004,PHI,2004,Shooting,Individual,1,0,1,0,0,0,0,0,0.0,
PHI2004,PHI,2004,Swimming,Individual,10,2,8,0,0,0,0,0,20.0,
PHI2004,PHI,2004,Taekwondo,Individual,3,1,2,0,0,0,0,0,33.33333333333333,
PHI2008,PHI,2008,Archery,Individual,1,0,1,0,0,0,0,0,0.0,
PHI2008,PHI,2008,Athletics,Individual,2,1,1,0,0,0,0,0,50.0,
PHI2008,PHI,2008,Boxing,Individual,1,0,1,0,0,0,0,0,0.0,
PHI2008,PHI,2008,Diving,Individual,2,1,1,0,0,0,0,0,50.0,
PHI2008,PHI,2008,Shooting,Individual,1,0,1,0,0,0,0,0,0.0,
PHI2008,PHI,2008,Swimming,Individual,7,2,5,0,0,0,0,0,28.57142857142857,
PHI2008,PHI,2008,Taekwondo,Individual,2,1,1,0,0,0,0,0,50.0,
PHI2008,PHI,2008,Weightlifting,Individual,1,1,0,0,0,0,0,0,100.0,
PHI2012,PHI,2012,Archery,Individual,2,1,1,0,0,0,0,0,50.0,
PHI2012,PHI,2012,Athletics,Individual,2,1,1,0,0,0,0,0,50.0,
PHI2012,PHI,2012,Boxing,Individual,1,0,1,0,0,0,0,0,0.0,
PHI2012,PHI,2012,Cycling,Individual,1,0,1,0,0,0,0,0,0.0,
PHI2012,PHI,2012,Judo,Individual,1,0,1,0,0,0,0,0,0.0,
PHI2012,PHI,2012,Shooting,Individual,1,0,1,0,0,0,0,0,0.0,
PHI2012,PHI,2012,Swimming,Individual,2,1,1,0,0,0,0,0,50.0,
PHI2012,PHI,2012,Weightlifting,Individual,1,1,0,0,0,0,0,0,100.0,
PHI2016,PHI,2016,Athletics,Individual,3,2,1,0,0,0,0,0,66.66666666666666,
PHI2016,PHI,2016,Boxing,Individual,2,0,2,0,0,0,0,0,0.0,
PHI2016,PHI,2016,Golf,Individual,1,0,1,0,0,0,0,0,0.0,
PHI2016,PHI,2016,Judo,Individual,1,0,1,0,0,0,0,0,0.0,
PHI2016,PHI,2016,Swimming,Individual,2,1,1,0,0,0,0,0,50.0,
PHI2016,PHI,2016,Table Tennis,Individual,1,1,0,0,0,0,0,0,100.0,
PHI2016,PHI,2016,Taekwondo,Individual,1,1,0,0,0,0,0,0,100.0,
PHI2016,PHI,2016,Weightlifting,Individual,2,1,1,1,0,0,1,0,50.0,0.0
PLE1996,PLE,1996,Athletics,Individual,1,0,1,0,0,0,0,0,0.0,
PLE2000,PLE,2000,Athletics,Individual,1,0,1,0,0,0,0,0,0.0,
PLE2000,PLE,2000,Swimming,Individual,1,1,0,0,0,0,0,0,100.0,
PLE2004,PLE,2004,Athletics,Individual,2,1,1,0,0,0,0,0,50.0,
PLE2004,PLE,2004,Swimming,Individual,1,0,1,0,0,0,0,0,0.0,
PLE2008,PLE,2008,Athletics,Individual,2,1,1,0,0,0,0,0,50.0,
PLE2008,PLE,2008,Swimming,Individual,2,1,1,0,0,0,0,0,50.0,
PLE2012,PLE,2012,Athletics,Individual,2,1,1,0,0,0,0,0,50.0,
PLE2012,PLE,2012,Judo,Individual,1,0,1,0,0,0,0,0,0.0,
PLE2012,PLE,2012,Swimming,Individual,2,1,1,0,0,0,0,0,50.0,
PLE2016,PLE,2016,Athletics,Individual,2,1,1,0,0,0,0,0,50.0,
PLE2016,PLE,2016,Equestrianism,Individual,1,0,1,0,0,0,0,0,0.0,
PLE2016,PLE,2016,Judo,Individual,1,0,1,0,0,0,0,0,0.0,
PLE2016,PLE,2016,Swimming,Individual,2,1,1,0,0,0,0,0,50.0,
PLW2000,PLW,2000,Athletics,Individual,2,1,1,0,0,0,0,0,50.0,
PLW2000,PLW,2000,Swimming,Individual,2,1,1,0,0,0,0,0,50.0,
PLW2000,PLW,2000,Weightlifting,Individual,1,1,0,0,0,0,0,0,100.0,
PLW2004,PLW,2004,Athletics,Individual,2,1,1,0,0,0,0,0,50.0,
PLW2004,PLW,2004,Swimming,Individual,1,1,0,0,0,0,0,0,100.0,
PLW2004,PLW,2004,Wrestling,Individual,1,0,1,0,0,0,0,0,0.0,
PLW2008,PLW,2008,Athletics,Individual,2,1,1,0,0,0,0,0,50.0,
PLW2008,PLW,2008,Swimming,Individual,1,1,0,0,0,0,0,0,100.0,
PLW2008,PLW,2008,Wrestling,Individual,2,0,2,0,0,0,0,0,0.0,
PLW2012,PLW,2012,Athletics,Individual,2,1,1,0,0,0,0,0,50.0,
PLW2012,PLW,2012,Judo,Individual,1,1,0,0,0,0,0,0,100.0,
PLW2012,PLW,2012,Swimming,Individual,1,1,0,0,0,0,0,0,100.0,
PLW2012,PLW,2012,Weightlifting,Individual,1,0,1,0,0,0,0,0,0.0,
PLW2016,PLW,2016,Athletics,Individual,1,0,1,0,0,0,0,0,0.0,
PLW2016,PLW,2016,Canoeing,Individual,2,2,0,0,0,0,0,0,100.0,
PLW2016,PLW,2016,Swimming,Individual,2,1,1,0,0,0,0,0,50.0,
PLW2016,PLW,2016,Wrestling,Individual,1,0,1,0,0,0,0,0,0.0,
PNG1976,PNG,1976,Athletics,Individual,6,0,6,0,0,0,0,0,0.0,
PNG1976,PNG,1976,Boxing,Individual,2,0,2,0,0,0,0,0,0.0,
PNG1976,PNG,1976,Shooting,Individual,1,0,1,0,0,0,0,0,0.0,
PNG1984,PNG,1984,Athletics,Individual,10,5,5,0,0,0,0,0,50.0,
PNG1984,PNG,1984,Shooting,Individual,2,0,2,0,0,0,0,0,0.0,
PNG1988,PNG,1988,Athletics,Individual,10,3,7,0,0,0,0,0,30.0,
PNG1988,PNG,1988,Boxing,Individual,2,0,2,0,0,0,0,0,0.0,
PNG1988,PNG,1988,Sailing,Individual,1,0,1,0,0,0,0,0,0.0,
PNG1988,PNG,1988,Weightlifting,Individual,2,0,2,0,0,0,0,0,0.0,
PNG1992,PNG,1992,Athletics,Individual,12,3,9,0,0,0,0,0,25.0,
PNG1992,PNG,1992,Boxing,Individual,5,0,5,0,0,0,0,0,0.0,
PNG1992,PNG,1992,Sailing,Individual,1,0,1,0,0,0,0,0,0.0,
PNG1992,PNG,1992,Weightlifting,Individual,1,0,1,0,0,0,0,0,0.0,
PNG1996,PNG,1996,Athletics,Individual,12,0,12,0,0,0,0,0,0.0,
PNG1996,PNG,1996,Boxing,Individual,4,0,4,0,0,0,0,0,0.0,
PNG1996,PNG,1996,Weightlifting,Individual,1,0,1,0,0,0,0,0,0.0,
PNG2000,PNG,2000,Athletics,Individual,2,1,1,0,0,0,0,0,50.0,
PNG2000,PNG,2000,Swimming,Individual,2,1,1,0,0,0,0,0,50.0,
PNG2000,PNG,2000,Weightlifting,Individual,1,1,0,0,0,0,0,0,100.0,
PNG2004,PNG,2004,Athletics,Individual,2,1,1,0,0,0,0,0,50.0,
PNG2004,PNG,2004,Swimming,Individual,3,0,3,0,0,0,0,0,0.0,
PNG2004,PNG,2004,Weightlifting,Individual,1,1,0,0,0,0,0,0,100.0,
PNG2008,PNG,2008,Athletics,Individual,2,1,1,0,0,0,0,0,50.0,
PNG2008,PNG,2008,Boxing,Individual,1,0,1,0,0,0,0,0,0.0,
PNG2008,PNG,2008,Swimming,Individual,4,1,3,0,0,0,0,0,25.0,
PNG2008,PNG,2008,Taekwondo,Individual,1,1,0,0,0,0,0,0,100.0,
PNG2008,PNG,2008,Weightlifting,Individual,1,1,0,0,0,0,0,0,100.0,
PNG2012,PNG,2012,Athletics,Individual,2,1,1,0,0,0,0,0,50.0,
PNG2012,PNG,2012,Judo,Individual,1,0,1,0,0,0,0,0,0.0,
PNG2012,PNG,2012,Swimming,Individual,2,1,1,0,0,0,0,0,50.0,
PNG2012,PNG,2012,Taekwondo,Individual,1,1,0,0,0,0,0,0,100.0,
PNG2012,PNG,2012,Weightlifting,Individual,2,1,1,0,0,0,0,0,50.0,
PNG2016,PNG,2016,Athletics,Individual,2,1,1,0,0,0,0,0,50.0,
