,Year,NOC,Total,Event number,Medal share,GDP,GDP/capita,population (millions),GNI,number of 65+
308,1996,SVK,3,271,0.37,43117931007.4457,8024.387530903973,5.373361,28166168567.8074,10.911829672341018
309,1996,SWE,8,271,0.98,310667391570.025,35139.40299161079,8.840998,283992543990.456,17.53432135150353
310,1996,THA,2,271,0.25,225710822686.697,3748.658265358548,60.211096,178425661038.484,5.158426280763931
311,1996,TKM,0,271,0.0,8863279974.39482,2060.704098794148,4.301093,2396081798.64948,3.9921712922738473
312,1996,TTO,2,271,0.25,9888797887.72054,7528.964445659652,1.313434,5245521706.54943,5.133870449523919
313,1996,TUN,1,271,0.12,22798765396.2342,2417.543557505575,9.43055,18549619889.0487,4.938566679568
314,1996,TUR,6,271,0.74,363140280866.026,6022.847542962819,60.293786,178548379606.88,5.078669301012214
315,1996,UGA,1,271,0.12,9945450393.05649,468.0306216547086,21.249572,5998775326.95775,2.4966432265082794
316,1996,UKR,23,271,2.83,69440744318.0446,1360.0418411691182,51.0578,43987086690.3526,13.898058670761374
317,1996,USA,97,271,11.93,11556037222000.0,42896.416482920926,269.394,8045907000000.0,12.550367491480879
318,1996,UZB,1,271,0.12,26485319852.2279,1140.379756823591,23.225,13875892215.5689,4.313106566200215
319,2000,ARG,4,299,0.45,395646066535.875,10672.722035312103,37.070774,276655968900.0,9.741906117201653
320,2000,ARM,1,299,0.11,3959424830.6504,1249.6121475685675,3.168523,1970535935.80291,9.079025148310427
321,2000,AUS,57,299,6.35,873304256772.879,45893.811747732674,19.028802,403861081454.5,12.368545324082934
322,2000,AUT,3,299,0.33,311192381028.414,38842.89051958306,8.011566,195571539888.471,15.413029113159649
323,2000,AZE,2,299,0.22,11918018065.9878,1480.7566615296823,8.0486,5178252123.37953,5.518885271972765
324,2000,BEL,3,299,0.33,365711203833.047,35674.791253071286,10.25125,242895045507.608,16.801785148152664
325,2000,BLR,17,299,1.9,26115771070.4161,2616.91299263359,9.97961,12684212603.3498,13.875622394061491
326,2000,BRA,12,299,1.34,1186420527155.95,6745.865881246783,175.87372,636572488743.445,5.503783055251234
327,2000,BRN,0,299,0.0,11348838215.8935,33986.08738431119,0.333926,6001153306.2645,2.864107616657583
328,2000,CAN,14,299,1.56,1163709866262.96,37923.48646302239,30.68573,725237357753.687,12.487762226937408
329,2000,CHN,57,299,6.35,2770108015885.86,2193.8929912096114,1262.645,1196681328408.87,6.920629234662158
330,2000,CIV,0,299,0.0,30406072074.5209,1809.9207945466133,16.79967,9739259484.54537,2.6012058570198104
331,2000,CMR,1,299,0.11,17168567426.5747,1137.6245230672585,15.091594,9971651797.36077,3.320113170285392
332,2000,COL,1,299,0.11,157011138831.906,4003.8403241989604,39.215135,97729902123.7903,4.58077219420512
333,2000,CUB,27,299,3.01,45683751961.4679,4113.50726494564,11.105791,29943500000.0,9.895107876602397
334,2000,CZE,8,299,0.89,126265440317.089,12312.49776984198,10.255063,60625668795.585,13.741056490827994
335,2000,ESP,11,299,1.23,971112252648.437,23937.968551867485,40.567864,594084216555.295,16.716933876528476
336,2000,EST,3,299,0.33,13914164835.0824,9960.139038774503,1.396985,5472116465.49341,14.983195954144104
337,2000,ETH,8,299,0.89,17352576330.7606,258.87055078982957,67.031867,8182263337.46518,2.6343112299109914
338,2000,FIN,4,299,0.45,196097527314.844,37884.39132091536,5.176209,125234472746.667,14.918852774298719
339,2000,FRA,36,299,4.01,2046499571261.18,33592.466830057245,60.921384,1387213402712.16,16.155123790359063
340,2000,GBR,28,299,3.12,2307855285267.75,39187.58308174363,58.892514,1670577999697.38,15.718921423527615
341,2000,GEO,5,299,0.56,6387071387.65258,1566.560257115256,4.077131,3094875335.18846,11.917620503241128
342,2000,GHA,0,299,0.0,20062228699.5951,1020.1737387428554,19.665502,4836061112.13067,3.193587430414947
343,2000,GUY,0,299,0.0,2875474953.40836,3788.2500035022153,0.759051,668697606.753275,3.7942114561472153
344,2000,HUN,17,299,1.9,91568886542.0243,8967.696269240634,10.210971,44475804736.8481,15.002314667233899
345,2000,IND,1,299,0.11,800534271756.884,755.4820978645134,1059.633675,463418960201.815,4.493683064574179
346,2000,IRL,1,299,0.11,160191278093.194,42098.27936730199,3.805174,87356264075.3147,11.16810952666028
347,2000,ISL,1,299,0.11,11859726687.7669,42174.66505846944,0.281205,8688310796.78437,11.561672089756584
348,2000,ISR,1,299,0.11,184401815445.307,29321.32540074845,6.289,127778319721.384,9.979869613611067
349,2000,ITA,32,299,3.57,1842128690356.25,32350.904366874685,56.942108,1142299340172.39,18.306031100920954
350,2000,JAM,9,299,1.0,12852231107.3029,4920.069867144003,2.612205,8655164475.62794,5.887899303462018
351,2000,JOR,0,299,0.0,18380669743.8018,3635.292168307855,5.056174,8561212976.02257,2.709875095279553
352,2000,JPN,17,299,1.9,3986755544464.21,31430.63113032812,126.843,5040235511364.95,17.80488872070197
353,2000,KAZ,7,299,0.78,66179336523.5672,4446.4525327072315,14.883626,17152994909.0044,6.569413931793234
354,2000,KEN,7,299,0.78,36630890562.8824,1187.3252420921751,30.851606,12575576937.4668,2.2068186661012072
355,2000,KGZ,0,299,0.0,3518703669.32844,718.3373487931651,4.8984,1287688498.06778,5.060305405846807
356,2000,LTU,5,299,0.56,22478991899.5918,6423.4206762244485,3.499536,11317713422.5291,14.02431636651259
357,2000,MAR,4,299,0.45,48396220258.5667,1694.8769659111106,28.554415,38093597383.7757,4.294985556524272
358,2000,MDA,2,299,0.22,3912796578.89458,1337.8600849377024,2.924668,1352310309.3281,10.379229368940338
359,2000,MEX,6,299,0.67,876437526455.268,8954.804373338255,97.873442,692709476500.698,5.004304436335242
360,2000,MKD,1,299,0.11,6653272732.57214,3283.377862941812,2.02635,3702840604.2738,9.722111185135837
361,2000,MLT,0,299,0.0,6705425496.50505,17189.56411391574,0.390087,3916553008.03449,12.69614214265023
362,2000,MOZ,1,299,0.11,5218763943.39345,293.7086684216511,17.768505,5463563110.74919,2.82055243252035
363,2000,NOR,10,299,1.11,302860679962.798,67437.74335522794,4.490967,168899543275.239,15.158405750921794
364,2000,NZL,4,299,0.45,119061958541.816,30863.45712259014,3.8577,49633337724.4983,11.704927806724214
365,2000,PAK,0,299,0.0,146487572694.003,948.9385555051707,154.369924,79997743416.2841,3.461702812006308
366,2000,PLW,0,299,0.0,224719302.135342,11392.035999966643,0.019726,163487600.0,5.115076548717429
367,2000,POL,14,299,1.56,280975991510.811,7344.120760595237,38.258629,171499965486.298,12.171682890152702
368,2000,QAT,1,299,0.11,33690629183.4261,52157.76334754953,0.645937,16360439560.4396,1.2519796822290719
369,2000,ROU,23,299,2.56,102501583178.018,4567.202050834447,22.442971,37018920724.1236,13.356471386965657
370,2000,RUS,87,299,9.7,780432233409.801,5323.662358776578,146.596869,252973642196.943,12.3489772486205
371,2000,SUR,0,299,0.0,2920931851.94611,6098.004275479459,0.478998,899657575.757576,4.835928333729995
372,2000,SVK,5,299,0.56,48038277837.8844,8914.598984152897,5.38872,29126157754.2228,11.283607238824803
373,2000,SWE,12,299,1.34,364795858131.684,41117.15243035044,8.872109,262994913885.311,17.264564716236016
374,2000,SYR,0,299,0.0,20772425384.4259,1273.7837940654063,16.307654,73232516703.7862,3.323782807753954
375,2000,THA,2,299,0.22,221454725108.405,3511.442103650406,63.066603,123900124152.992,6.100601296061562
376,2000,TKM,0,299,0.0,10334005228.0022,2261.699865095208,4.569132,2727382587.3238,4.0820225810941775
377,2000,TTO,2,299,0.22,13276250137.8511,9965.635971282982,1.332203,7525838201.21274,5.3112776356155935
378,2000,TUN,0,299,0.0,27972565560.8171,2827.4206101187006,9.893316,20530385934.1942,5.448274370292023
379,2000,TUR,5,299,0.56,413826859269.854,6454.593118516029,64.113547,270300841650.672,5.366725381766821
380,2000,UGA,0,299,0.0,12220817699.0799,508.7619938372272,24.020697,6085591049.05111,2.2381282275031404
381,2000,UKR,22,299,2.45,69836362455.4224,1420.1165689998759,49.1765,30319105915.2237,13.956131485567294
382,2000,USA,90,299,10.03,13754300444000.0,48746.040960076716,282.162411,10383667000000.0,12.317629721416012
383,2000,UZB,3,299,0.33,31472652457.9377,1276.7603145562628,24.6504,13541513969.314,4.595783435562912
384,2004,ARG,6,301,0.66,399898899166.738,10341.643405880493,38.668796,146361588317.154,9.978027244499673
385,2004,ARM,0,301,0.0,6188084175.20809,2018.4601704342956,3.065745,3724967487.29965,10.655387189736915
386,2004,AUS,50,301,5.54,995846370342.055,49960.38024019274,19.932722,596843790012.804,12.788459097558277
387,2004,AUT,7,301,0.78,332200441760.824,40651.22661558112,8.171966,301042148420.889,15.708900404137758
388,2004,AZE,5,301,0.55,17259347559.2653,2077.8122625973997,8.3065,8166785387.19853,6.338481911755854
389,2004,BEL,3,301,0.33,393515485920.82,37761.28131899811,10.421137,374341455841.082,17.130865854656744
390,2004,BLR,13,301,1.44,34274340535.4692,3522.4898511768683,9.730146,23125734722.2222,14.947031627274656
391,2004,BRA,10,301,1.11,1326000607099.75,7178.356115841302,184.722043,649520357833.92,5.993092551493706
392,2004,CAF,0,301,0.0,1818953688.29765,442.0152345553539,4.115138,1258521060.87557,2.023115628200075
393,2004,CAN,12,301,1.33,1280622467897.33,40093.80734043588,31.940655,1004566487317.45,12.866007287577542
394,2004,CHN,60,301,6.64,3968358419663.33,3061.8277643371953,1296.075,1950215394499.08,7.6663471635514915
395,2004,CMR,1,301,0.11,21124274961.7047,1256.6936455107964,16.809407,18422804299.3298,3.2040868544619094
396,2004,COL,2,301,0.22,179124180023.818,4300.879451309188,41.648268,113017243988.227,4.9578652346359275
397,2004,CUB,24,301,2.66,52487320429.3578,4675.808083900324,11.225294,37552770500.0,10.865710955989215
398,2004,CYP,0,301,0.0,18053495404.0465,17722.370631173653,1.018684,16345890000.0,10.197274130152238
399,2004,CZE,9,301,1.0,143476070938.564,14070.280458981822,10.197101,114139370734.403,13.915298083249347
400,2004,DOM,1,301,0.11,38632918021.9757,4272.075137502293,9.043127,20508099190.8,5.212234661749194
401,2004,ERI,1,301,0.11,2100950149.6029,760.3487878293897,2.76314,1093759651.85857,3.240733368558958
402,2004,ESP,20,301,2.21,1101132739762.11,25654.336551592376,42.921895,1059088286010.81,16.751797654786678
403,2004,EST,3,301,0.33,18098132398.0648,13282.545519844996,1.36255,11465094409.9379,16.37334409746431
404,2004,ETH,7,301,0.78,21198771447.52,281.5203533550791,75.301026,10067656708.6258,2.6657843944915176
405,2004,FIN,2,301,0.22,217085073153.906,41522.175084122326,5.228172,198868882866.796,15.724253142398528
406,2004,FRA,33,301,3.65,2188393293109.35,34893.52981199738,62.716306,2148978081185.33,16.50704204421734
407,2004,GBR,30,301,3.32,2532350622459.43,42214.353417733626,59.987905,2442724276821.68,15.818277034345506
408,2004,GEO,4,301,0.44,8295568369.1006,2112.261319137279,3.92734,5199165171.11853,13.588306589192687
409,2004,HUN,17,301,1.88,109083772922.95,10792.737427850552,10.107146,97759238415.7896,15.44945526660048
410,2004,IND,1,301,0.11,1013981915397.82,892.3818717650024,1136.264583,704168745465.35,4.7376734085885
411,2004,IRL,0,301,0.0,196518388854.028,48281.50837809164,4.070262,167774483219.72,11.051426173548535
412,2004,IRQ,0,301,0.0,92502266009.2436,3320.379003874935,27.858948,36680330189.0038,3.1016461928138854
413,2004,ISL,0,301,0.0,13659137611.5282,46766.01687082109,0.292074,13335916435.9889,11.752843457479955
414,2004,ISR,1,301,0.11,196347818275.374,28836.513184810396,6.809,136017071173.583,10.09966221177853
415,2004,ITA,31,301,3.43,1912296060780.0,33150.47621694161,57.685327,1803554244449.46,19.392922917815824
416,2004,JAM,5,301,0.55,13954619800.8587,5238.1734552161315,2.664024,9592121830.73735,5.536549220277295
417,2004,JOR,0,301,0.0,23146833880.3607,4183.851068575324,5.532423,11685331452.7504,3.0582983260679817
418,2004,JPN,36,301,3.99,4154163710034.48,32515.115802431726,127.761,4987574981745.58,20.06106871423987
419,2004,KAZ,7,301,0.78,98798721941.0635,6580.885048639465,15.012984,40430947002.6096,7.380458142098865
420,2004,KEN,7,301,0.78,41352537462.9266,1188.5701422289585,34.791836,15953749659.6096,2.170744883943463
421,2004,KGZ,0,301,0.0,4244478032.01477,831.48432464489,5.1047,2109434585.0034,5.216839383313418
422,2004,LTU,3,301,0.33,30120407999.1594,8919.081749490137,3.377075,22097516145.0571,15.838765795844036
423,2004,MAR,3,301,0.33,59475297877.0581,1980.3233222336369,30.033125,59054249616.599,4.628775726801656
424,2004,MDV,0,301,0.0,2424183784.56432,8023.511955133698,0.302135,1192946750.0,4.47746868121866
425,2004,MEX,4,301,0.44,919869577686.507,8849.51063576276,103.945813,770594421407.053,5.505423292037746
426,2004,MLT,0,301,0.0,7083435038.27804,17652.628762517917,0.401268,6074240159.44195,13.850842828234496
427,2004,NAM,0,301,0.0,6958287295.32348,3587.84457474272,1.939406,6690272009.53605,3.161535026704053
428,2004,NOR,6,301,0.66,329031642037.821,71654.6365320359,4.59191,265019285544.742,14.720606457879185
429,2004,NZL,5,301,0.55,140242788054.185,34310.16221509113,4.0875,98051764705.8824,11.821186544342506
430,2004,PAK,0,301,0.0,176895883686.619,1036.6089317723108,170.64862,105552683863.123,3.5202687252905998
431,2004,POL,10,301,1.11,315432020161.825,8261.227441447096,38.182222,247076224846.894,12.924260929602264
432,2004,QAT,0,301,0.0,46392423696.024,59634.73377358496,0.777943,29492307692.3077,1.1541976725801248
433,2004,ROU,18,301,1.99,128836343224.921,6005.866898348843,21.451748,71824444035.9102,14.577157068971722
434,2004,RUS,87,301,9.63,987822416663.347,6856.672589522991,144.067316,578245490742.798,13.500041883198547
435,2004,SVK,6,301,0.66,57575655083.7484,10717.173171120716,5.37228,55238384392.8306,11.605165776914085
436,2004,SWE,7,301,0.78,403731506887.751,44891.32320639702,8.993531,387293608567.269,17.195582024457355
437,2004,SYR,1,301,0.11,25006852184.8063,1382.8158872536546,18.084007,104292472160.356,3.402780147121155
438,2004,THA,7,301,0.78,277043701431.254,4241.90407856528,65.311166,165383791121.365,7.215784510722102
439,2004,TKM,0,301,0.0,11722256910.1313,2432.1084623841234,4.819792,6731351088.46688,4.307136075581685
440,2004,TTO,1,301,0.11,18441046804.5707,13547.918120980083,1.361172,12882975123.0354,5.641682314946237
441,2004,TUR,11,301,1.22,482122333632.277,7112.514570977121,67.785075,403266895124.518,5.735495608730979
442,2004,UGA,0,301,0.0,15894609992.3065,585.5212852176579,27.146084,7724779462.46919,1.9473600685830046
443,2004,UKR,22,301,2.44,97995494000.0736,2065.1661968353537,47.451626,64238766685.4672,15.71834861886503
444,2004,USA,100,301,11.07,15075141499000.0,51485.2074124697,292.805298,12317643000000.0,12.304719295072317
445,2004,UZB,3,301,0.33,38174996010.7706,1475.9696652253235,25.86435,11980923547.8807,4.889135044955702
446,2008,ALB,0,302,0.0,9721650518.61472,3298.4780442853116,2.947314,12946374021.6891,10.901960225479877
447,2008,ARG,6,302,0.66,533491913656.279,13246.634891715225,40.273769,352615480862.974,10.303925118108513
448,2008,ARM,5,302,0.55,9697605958.60182,3250.4986586210325,2.983421,12353321001.708,10.912137442218178
449,2008,AUS,46,302,5.08,1134361024069.53,53383.707502081845,21.249199,1012551477170.99,13.206366037609229
450,2008,AUT,3,302,0.33,369807747327.812,44440.055889927964,8.321496,435655713060.469,17.2586876205913
451,2008,AZE,4,302,0.44,41125866644.727,4692.912185307871,8.7634,43832156767.2833,5.971917292375106
452,2008,BEL,2,302,0.22,430025228051.015,40151.84987403937,10.709973,529910842181.875,17.050099005851834
453,2008,BLR,18,302,1.99,49361749506.6609,5180.712344389805,9.527985,59975463483.1461,14.823931817692829
454,2008,BRA,15,302,1.66,1585907087042.63,8231.1102691656,192.672317,1654242306303.85,6.592997477681238
455,2008,BRN,0,302,0.0,12893130934.0876,33526.270865198356,0.384568,14447599068.5859,3.4027792224002
456,2008,CAN,18,302,1.99,1398494571594.3,42063.63305217312,33.247118,1530173383317.71,13.57121239801898
457,2008,CHN,98,302,10.82,6241291028834.91,4711.6351267574655,1324.655,4622872256341.47,8.303531863013388
458,2008,CIV,0,302,0.0,31295490595.3316,1545.8800876888079,20.244449,23421491785.6502,2.5082283049541134
459,2008,CMR,1,302,0.11,24053813161.9883,1281.019832741218,18.777081,27300880035.8744,3.0726607612759405
460,2008,COL,2,302,0.22,220911495457.467,5041.878748132349,43.815313,233822917953.775,5.535224637103471
461,2008,CUB,21,302,2.32,73047670765.1376,6477.804698658755,11.276609,55325092592.5926,12.03645528544973
462,2008,CYP,0,302,0.0,21592200201.848,19766.017815842326,1.09239,27388324854.2552,10.816283561731616
463,2008,CZE,6,302,0.66,177025133390.924,17046.885026892603,10.384603,222389334395.52,14.781701332251219
464,2008,DOM,2,302,0.22,51167715084.1298,5373.09613410992,9.522948,46374331821.5781,5.45828875680094
465,2008,ECU,1,302,0.11,76759080483.1984,5294.8993134965185,14.496797,60290373000.0,5.632851173952425
466,2008,ERI,0,302,0.0,1952837971.21425,649.6944623055288,3.005779,1368434686.17886,3.428395766954257
467,2008,ESP,18,302,1.99,1241923268505.08,27025.294943287114,45.954106,1586564225114.84,16.522963149364717
468,2008,EST,2,302,0.22,22205813183.2266,16607.568064398507,1.33709,23069137249.1578,17.435625126206915
469,2008,ETH,7,302,0.77,32441439350.5667,384.57269663968077,84.357105,27086850118.9961,2.7173194243685814
470,2008,FIN,4,302,0.44,246321847334.766,46358.620411297175,5.313399,286195777419.531,16.63078567975038
471,2008,FRA,38,302,4.19,2340501872979.04,36354.65866410802,64.379696,2994136038927.34,16.725061889077576
472,2008,GAB,0,302,0.0,10395827002.6048,6497.481216994734,1.599978,13406692825.1121,4.267808682369383
473,2008,GBR,46,302,5.08,2719974378108.14,44007.549276714395,61.806995,2892722426470.59,15.997035610613331
474,2008,GEO,5,302,0.55,11469569250.4296,2980.309535199661,3.848449,12735776495.8412,14.085154824709903
475,2008,HUN,10,302,1.1,119776044677.938,11932.038399553585,10.038188,147909075010.473,16.134445778461213
476,2008,IND,3,302,0.33,1312423962607.78,1087.5827531304174,1206.734806,1191737412305.19,4.950677787941421
477,2008,IRL,2,302,0.22,219445444220.344,48879.22787266235,4.489544,238433636292.015,10.758197269032223
478,2008,IRQ,0,302,0.0,109562088117.557,3749.7658791415242,29.218381,135099654257.905,3.0708169627879105
479,2008,ISL,1,302,0.11,17083688339.561,53821.47082221011,0.317414,14073367847.3278,11.582349864845282
480,2008,ISR,1,302,0.11,236346110629.905,32337.19771096555,7.3088,216319112876.254,9.964316987740805
481,2008,ITA,26,302,2.87,1972481476580.66,33530.36014495961,58.826731,2386641522088.98,20.21905483750236
482,2008,JAM,9,302,0.99,14575693938.7168,5375.761261440901,2.711373,13141140489.7452,5.621100453534058
483,2008,JPN,22,302,2.43,4297492743392.06,33557.64540415312,128.063,5243862441285.03,22.581756635406013
484,2008,KAZ,10,302,1.1,134968921112.523,8554.82357302304,15.776938,114066312246.465,7.283713734566239
485,2008,KEN,15,302,1.66,49939938452.7814,1274.4040693395434,39.186895,35863494628.8632,2.1050379214785964
486,2008,KGZ,1,302,0.11,5140073377.27744,966.4153603845751,5.3187,4933257785.45767,4.795119108052719
487,2008,LTU,5,302,0.55,39739293390.5074,12425.398099920674,3.198231,46287801843.9924,17.42832209430776
488,2008,MAR,2,302,0.22,72472956315.2237,2290.9111630318635,31.634992,92310878288.5824,4.967300133978222
489,2008,MDA,1,302,0.11,6409270985.30355,2234.1038970562417,2.868833,6649108545.03464,10.79463321845503
490,2008,MEX,3,302,0.33,1017439334703.69,9276.054836738947,109.684489,1094332318930.43,5.960960441726633
491,2008,NAM,0,302,0.0,8262713206.52957,4053.226607184692,2.038552,8357805506.74407,3.3132831539249423
492,2008,NOR,9,302,0.99,357823457683.166,75043.52945782738,4.768212,460207269503.546,14.6604639223256
493,2008,NZL,9,302,0.99,151881550236.231,35654.61999066411,4.2598,123471568145.076,12.546035025118552
494,2008,PAK,0,302,0.0,212745268527.165,1144.210356563857,185.931955,166154814106.305,3.6553732788965725
495,2008,PAN,1,302,0.11,34788191332.2434,9952.916831816257,3.495276,23648788600.0,6.142261726970917
496,2008,PER,0,302,0.0,137236376966.525,4764.12884824995,28.806185,112244779384.121,6.684321439996306
497,2008,PNG,0,302,0.0,13892216053.4364,1946.2369582908236,7.137988,11026790711.4551,2.5397773154003622
498,2008,POL,9,302,0.99,386561612946.014,10139.11914372679,38.125759,522458907521.169,13.336466298284055
499,2008,QAT,0,302,0.0,87348289335.5953,60478.903517535284,1.444277,108507967032.967,0.9593727519028552
500,2008,ROU,8,302,0.88,170755257687.594,8314.163840591784,20.537875,209604439755.449,15.241581711837277
501,2008,RUS,70,302,7.73,1298055199647.43,9093.692615739814,142.742366,1614363887626.8,13.580198747721472
502,2008,SEN,0,302,0.0,13719774112.9167,1155.550927064139,11.872929,16805897006.5022,3.2527946558090255
503,2008,SGP,1,302,0.11,215848632528.368,44602.39098605859,4.839396,186489999293.236,6.981181122602903
504,2008,SRB,3,302,0.33,38742722729.4199,5270.959534204531,7.350222,50760930307.6799,17.363693232666986
505,2008,SVK,6,302,0.66,77932749070.0484,14487.70653177663,5.379233,99157939540.6593,12.173148104943586
506,2008,SWE,5,302,0.55,447559127029.566,48544.11589410364,9.219637,535559769992.869,17.63071582970132
507,2008,SYR,0,302,0.0,30804590433.82,1434.5024587023813,21.474059,204748418708.241,3.344654124308776
508,2008,THA,4,302,0.44,324965101944.033,4826.579556670612,67.328239,280756514665.314,8.323225266592818
509,2008,TJK,2,302,0.22,5329056487.56698,727.5532921426552,7.324627,6649325094.00414,3.4446805277592976
510,2008,TTO,2,302,0.22,24014928357.521,17242.157259512653,1.392803,26643587349.5413,6.265997416720095
511,2008,TUN,1,302,0.11,39642192284.535,3711.6836933269233,10.68038,42363444525.6067,6.479432379746789
512,2008,TUR,5,302,0.55,595141428332.854,8344.578942351962,71.320726,762860029658.087,6.149070888594151
513,2008,UKR,25,302,2.76,120217307398.493,2598.832984976844,46.258189,178340674362.09,16.058441025436597
514,2008,USA,106,302,11.7,16376725286000.0,53854.16061165778,304.093966,14718111000000.0,12.67085845432395
515,2008,UZB,5,302,0.55,52362657828.6286,1917.8493718090672,27.3028,31271456763.7246,4.760899980954334
516,2012,ALB,0,302,0.0,10836881664.049,3736.3391007136597,2.900401,12228065466.1217,12.320951482226079
517,2012,ARG,4,302,0.44,579910247223.428,13895.63370729862,41.733271,533073608485.977,10.748378673696582
518,2012,ARM,3,302,0.33,9555426146.01325,3278.6704961339665,2.914421,11042356185.4721,10.310898802884005
519,2012,AUS,35,302,3.86,1256509667568.29,55271.36613658719,22.733465,1499868014023.51,14.125435783766354
520,2012,AZE,8,302,0.88,48289166006.8036,5194.738389661765,9.295784,65739180244.3992,5.369348082958898
521,2012,BEL,2,302,0.22,444005978083.203,39975.57364024584,11.106932,507665999692.266,17.598451129438804
522,2012,BLR,12,302,1.32,57133246703.6914,6047.871128882876,9.446836,64214746191.6757,14.282771501484731
523,2012,BRA,17,302,1.88,1804863767940.85,9025.32484753838,199.977707,2403681256873.69,7.237875769822684
524,2012,BRN,1,302,0.11,13604563824.4265,33456.53296189325,0.406634,18590749039.6927,3.6000432821652883
525,2012,CAN,15,302,1.66,1468960331816.39,42315.807389155656,34.714222,1795919869603.49,14.796532095692653
526,2012,CHN,85,302,9.38,8926347665673.95,6591.6508508214865,1354.19,8512412397989.64,9.049303421233358
527,2012,CIV,0,302,0.0,35281210581.252,1602.91091815894,22.010712,25926661657.2942,2.456535708613152
528,2012,CMR,0,302,0.0,27461703058.6152,1305.6680287981885,21.032684,29709679445.3423,2.9659695357948612
529,2012,COL,6,302,0.66,259462404704.661,5667.293727735279,45.782417,356736300421.31,6.354799922424366
530,2012,CUB,13,302,1.43,80357410018.3486,7105.433676061769,11.30929,72146000000.0,13.304318838759993
531,2012,CYP,1,302,0.11,20981240451.2344,18141.136660251992,1.156556,24875310534.4983,11.804097683121267
532,2012,CZE,10,302,1.1,174552528075.614,16606.992539150408,10.510785,195428016856.085,16.50221177580932
533,2012,DOM,2,302,0.22,59281140848.7752,5909.863245203682,10.030882,58281937195.291,5.711491771112451
534,2012,ECU,0,302,0.0,91066617872.099,5881.381167249779,15.483883,86587424000.0,6.137394605732942
535,2012,ESP,16,302,1.77,1152252436684.76,24634.962088423774,46.773055,1314155086548.05,17.49192991563198
536,2012,EST,2,302,0.22,21503693454.807,16257.472204351567,1.322696,22063932819.8438,17.863666329980585
537,2012,ETH,7,302,0.77,47987461378.629,508.0657602377543,94.45128,43214529006.0852,2.8528146998113737
538,2012,FIN,3,302,0.33,236250798826.562,43637.248671365625,5.413971,259497761579.297,18.45006188618299
539,2012,FRA,32,302,3.53,2375801091055.54,36182.151127581696,65.66224,2742349300400.39,17.71161781870372
540,2012,GAB,1,302,0.11,12564804478.7562,6840.948589325015,1.836705,15456971600.9772,4.031730735202442
541,2012,GBR,63,302,6.95,2727755400457.14,42821.76128380634,63.700215,2681210131121.15,16.952815622364852
542,2012,GEO,5,302,0.55,13413519587.538,3597.2037638005468,3.728874,16316003088.4757,13.430676391854485
543,2012,GHA,0,302,0.0,43831829349.7696,1631.9378141766028,26.858762,39174956052.3864,3.1183306214932767
544,2012,HUN,18,302,1.99,113748278485.318,11466.14190947044,9.920362,123360599722.351,17.036485160521362
545,2012,IND,5,302,0.55,1704595760877.17,1337.4757634404123,1274.487215,1806177662220.11,5.217438293408066
546,2012,IRL,3,302,0.33,213521939076.437,46422.525738251476,4.599533,182483455807.02,12.145863503968773
547,2012,IRQ,0,302,0.0,147674243247.453,4360.7457475225565,33.864447,219061488972.299,3.0556855099390816
548,2012,ISR,0,302,0.0,272842322027.358,34491.160107118136,7.9105,255657820266.766,10.348789583465015
549,2012,ITA,27,302,2.98,1856719783429.57,31184.558425589596,59.539717,2084406708913.59,20.982284816704787
550,2012,JAM,12,302,1.32,13891147725.5468,5033.35827177918,2.759817,14607486439.4061,6.044966024921218
551,2012,JOR,0,302,0.0,35488605581.2402,4920.865188542849,7.211863,31246533501.4216,3.5407494568324442
552,2012,JPN,33,302,3.64,4277925608850.6,33518.44493689208,127.629,6445536590964.04,24.64745238151204
553,2012,KAZ,11,302,1.21,164960352055.812,9823.693897294024,16.79209,179881468866.125,6.652191597353278
554,2012,KEN,11,302,1.21,61281286574.995,1401.4901537777257,43.725806,50187342658.6663,2.2485531770414937
555,2012,KGZ,0,302,0.0,5572084479.78832,993.7374232751318,5.6072,6435839934.47436,3.892263518333571
556,2012,LBR,0,302,0.0,2949005327.42991,680.7900121960021,4.33174,2529644000.0,3.528443535392244
557,2012,LTU,4,302,0.44,37881055682.4922,12678.692685987926,2.987773,41584616578.1745,18.467801938099047
558,2012,MAR,1,302,0.11,85030105753.2061,2549.4625477943005,33.352169,96282277131.3337,5.389199724911443
559,2012,MDA,2,302,0.22,6787618499.20909,2373.0243494125457,2.860324,9519279822.24565,10.386410770248405
560,2012,MEX,6,302,0.66,1088334499223.12,9401.97790873138,115.755909,1177885199589.96,6.444264542901218
561,2012,MNE,1,302,0.11,3720967106.3403,5995.7478417538805,0.620601,4156885391.23731,13.191245260642507
562,2012,NAM,0,302,0.0,9702509637.17386,4476.421651590961,2.16747,12519782799.1896,3.5269230946679766
563,2012,NOR,4,302,0.44,367253074299.886,73178.78494541894,5.018573,513830167597.765,15.529733252858929
564,2012,NZL,12,302,1.32,160990384072.247,36521.49090815703,4.4081,168872041004.023,13.664844263968604
565,2012,PAK,0,302,0.0,236403554808.345,1169.123158147948,202.205861,221138620829.57,3.8034456380074957
566,2012,POL,9,302,0.99,436448070035.814,11466.415930000303,38.063164,476398280362.352,14.018519322250771
567,2012,QAT,2,302,0.22,138866156527.608,72870.3737957495,1.90566,174708777087.912,0.9894734632620719
