Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,
Least developed countries: UN classification,LDC,GNI (current US$),NY.GNP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,103063640274.66,100161029003.322,97717643517.7752,101034723942.027,105636867469.977,113777964255.084,125600246386.436,136873502029.839,150627654511.043,173471174570.457,184026707654.186,136705613114.605,137067743638.073,130764369261.927,151988327271.445,167968476481.206,177639746937.449,181069328806.657,185260220410.62,212189000156.236,206645673800.13,224434930207.816,251695514652.539,289968341173.191,340178004111.707,394679340128.579,474125556826.614,576523987751.622,592862434335.805,668011771251.875,778713879385.858,827313969134.11,898721118044.234,967844229947.022,942719212476.312,993726578241.473,1102859129421.77,1089667279227.58,1143682358728.9,1167186918524.59,1271923553207.77,,
Low income,LIC,GNI (current US$),NY.GNP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,68471320644.3105,69401618136.7611,68466661724.8531,66236047758.3537,66574185451.2399,65396811960.9727,74091523397.1011,83395776102.4688,92784235039.6396,101570746532.405,121231844201.573,129940078272.41,83505562584.9043,82308500322.6131,75622365270.792,86385620607.2426,89985965668.5665,94054439800.6543,92045407173.4142,91549291410.3425,110289980553.266,103509401435.105,111773025856.108,124655995030.464,144636036060.001,170975316003.148,200299512285.518,245617435180.388,289605283138.773,308202765677.857,338571536359.597,378580263538.902,394494207022.515,424063508894.12,455272525100.493,454292565081.453,478333199763.564,533598540855.951,483210495639.415,489075665854.046,491531602011.294,541236972195.387,,
Liechtenstein,LIE,GNI (current US$),NY.GNP.MKTP.CD,,,,,,,,,,,88559570.0891836,103097268.922809,122808074.989527,163096720.171891,190670716.970999,242179483.206136,267840014.402304,298312918.660287,429456152.12528,494586936.909845,525569851.405383,502920171.06201,513173668.915924,515084226.573293,494033238.285739,520042977.493793,766054533.325921,1034862057.40343,1141916216.77031,1100872608.35014,1397189317.59286,1458804463.04045,1603338998.71995,1644529845.69572,1914846676.90283,2386986215.64482,2461267394.82201,2259156273.68566,2437370671.8168,2575822127.54627,2434805779.25154,2241052382.08106,2372898755.29321,2627236949.58046,2858142340.16888,3126084163.18664,3506859148.1895,4120459846.71776,4569661157.78783,3869313482.21671,4285933454.78953,4532319819.81982,3807827663.4318,5110583665.98339,5373935821.87295,5162406483.79052,5985894053.17637,6748654412.51143,6917476224.56284,6268866975.24653,,,,
Sri Lanka,LKA,GNI (current US$),NY.GNP.MKTP.CD,1406432689.07563,1407026659.66387,1438767407.40741,1223818201.68067,1306652050.42017,1683403361.34454,1750630252.10084,1855555555.55556,1771260504.20168,1953613445.37815,2142184873.94958,2158178752.10793,2352093802.34506,2622500000,3230375939.84962,3369329529.24394,3056361474.4352,3523788049.60541,2501281229.98078,3358445728.96596,4067150635.20871,4391688311.68831,4817779913.50312,5141478963.02592,5870951257.86164,5953387334.31517,6378443968.59386,6653634510.86957,6961175730.90223,6936477115.11789,7973539690.4643,8925839980.66232,9680880675.33653,10339859271.5232,11645649534.6014,12859512195.122,13701791206.803,14917511442.6174,15545384018.6191,15373003963.7599,16016130112.9723,15467999433.7511,16285197574.7439,18710453791.9602,20457644035.9719,24106796019.9005,27890802429.6921,31997212158.0283,39744290332.2878,41580810963.1754,58019016242.0565,67101718651.0765,69233360202.7846,75248928948.8568,80720433640.1799,83118685911.4259,85816575847.1017,92061622970.4342,92095788074.8396,86545585356.5612,83069588981.4572,86882788616.251,,
Lower middle income,LMC,GNI (current US$),NY.GNP.MKTP.CD,,,,,,130853781522.409,118162036007.272,126156496735.115,136038866483.56,151062416708.165,167471287984.719,177239524953.156,196158984865.21,241158050069.946,322825104525.103,359648972329.144,399660410263.047,459126246747.563,507000709739.111,584779379331.577,705549456747.931,855465973444.579,879541627292.622,869563813974.457,857410596786.255,911976908191.887,958773891127.499,925552065282.288,943143377732.618,953991415551.587,1025550235011.52,966740877696.294,1011113710497.98,1021402639335.93,1106111209355.3,1258888798787.71,1403992385594.81,1439644201179.16,1319279599260.21,1423656327087.82,1485938314652.54,1526796717950.33,1632527630516.09,1868336820036.71,2163791692909.09,2510708480381.02,2989509092808.3,3677980349680.14,4157652718119.4,4236011928677.5,5177838494581.41,5952074157011.62,6252437875977.26,6349674944158.07,6637633511119.54,6477815759468.23,6815425822168.1,7331934659728.3,7513102555449.25,7820924773739.63,7526122798726.22,8607013232154.76,,
Low & middle income,LMY,GNI (current US$),NY.GNP.MKTP.CD,344835497741.752,338247797549.522,340064426635.761,358534504820.175,418847607834.582,464205992101.933,469427585710.786,480320276703.483,506827033042.405,567209349571.615,621712310901.939,672026666084.994,755339195062.491,957519140191.796,1210697067025.25,1336988320385.75,1435274902800.96,1610127160080.85,1737176312125.42,2054932320640.78,2391403366053.59,2690737097993.59,2638673272877.96,2557987442102.45,2599219416531.86,2691886392883.08,2772888122744.88,2844320826591.38,3063502756504.19,3208102844537.53,3662857961202.34,3536772418987.12,3662588411596.82,3918191375979.89,4302773919868.47,4863252494040.87,5319704629699.13,5629118349605.82,5438895958470.22,5310865026491.55,5795997604030.94,5861085591066.85,6028179700106.1,6787177852302.25,8057874018353.61,9566398871466.51,11413922709187.8,14133034035439.1,16917930922806.2,16538176938713.5,20075074721747.1,23674068480848.9,25271617972987.2,26706560850063.9,27772121353186.2,26338091262571.6,26562288497810.2,29237837408593.6,30928301860409.6,31654575784776.9,30516423238155.3,35781392129221,,
Lesotho,LSO,GNI (current US$),NY.GNP.MKTP.CD,,,,,,,71818563.6287274,74100517.9896402,77824443.5111298,83466330.6733865,88478230.4353913,98154362.4161074,107844412.644725,163976945.244957,239293598.233996,250896146.044625,286223551.057958,358900643.974241,444342226.310948,503800475.059382,694786851.566513,724558404.558405,695034905.139068,769317296.472489,665548430.827628,501633283.977206,587684113.785558,738946611.001965,810086430.613591,815061120.219621,957269702.005952,1079640060.84091,1211778681.62693,1167632708.02093,1207496873.9439,1339138788.56387,1266690740.35308,1321655186.63194,1192068339.27247,1195118454.86537,1130529943.22603,1194386614.16408,1123290825.08752,1654878422.14496,2072881339.40182,2183409541.93072,2243386088.75434,2344565248.24708,2392563138.52709,2293067857.01642,2872100453.56431,3089102108.84447,2892666061.86069,2718881440.94847,2719621955.82666,2639110142.7239,2400602946.37516,2620026066.13729,2863709888.9972,2776399635.94585,2510186662.69723,2843321266.41721,,
Late-demographic dividend,LTE,GNI (current US$),NY.GNP.MKTP.CD,195628282595.269,177684150654.547,177150491746.3,188774994199.257,218272508461.035,247527020695.645,267901700895.109,270761191818.33,276811717823.684,309890724093.898,353069931093.857,392425353284.598,450066836224.001,570492700515.752,672303245645.638,741683066895.981,800289927514.79,923350948169.619,963002627602.151,1143486362485.5,1278909136789.98,1348665431045.81,1374946538134.88,1270887834054.67,1341785695911.42,1377654342861.43,1463397229381.44,1515495927664.67,1705511695660.93,1837097056316.41,1931854110684.78,1946919229116.38,1985754580057.57,2065852277405.86,2401100850664.11,2991647993465.21,3297061353882.61,3441297945061.43,3294320208959.9,3020210105905.82,3310340576728.94,3414727278454.75,3613076798302.34,4114574928768.92,4958720694665.99,5984767466542.23,7251204746752.52,9166861651890.22,11420864986670.4,11009670845614.4,13210259947866.1,16085241310413.4,17293670364356.7,18626649273820.1,19467313614929.7,18226026544935.9,18276064392810.4,20318354658793.2,22207351478717.9,22648025296568,22094208821273.5,26102493079501.6,,
Lithuania,LTU,GNI (current US$),NY.GNP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7853767866.19361,8295451877.42771,9926974536.03798,10988111350.8848,10710222701.7695,11317713422.5291,12072044022.4428,14108872921.9498,18315975183.3051,22097516145.0571,25663070033.5863,29573019199.3977,38144798850.5747,46287801843.9924,38232906588.824,36887284560.476,42261715400.6605,41584616578.1745,45495776757.2547,47960568992.3636,39940688841.875,41513241212.6196,46031954861.7177,52084496480.7654,52844780801.5999,55211445817.2982,63887018863.1773,,
Luxembourg,LUX,GNI (current US$),NY.GNP.MKTP.CD,492035662.522561,493161048.91954,520303076.217469,555508642.918832,632541612.876169,646031223.833928,677056363.460924,682465653.616809,747418082.099624,866872413.547598,1099260185.55869,1150373916.63227,1460639721.38209,1988041813.28917,2460608947.80447,2587295162.88253,2911346917.45037,3284764209.34159,4090814653.51608,4783285635.66318,5310504897.2272,4633382225.11951,4623996998.05757,4659143195.26627,4515406311.08629,4692131258.91705,6684345313.34658,8413480280.92923,9341786066.92266,9854732800.9828,12743261709.3192,13898135853.5145,15508292346.2986,15614277052.2388,16720042199.1801,20310578817.734,20323997394.1368,18904269282.8146,18886532562.7917,20201236234.1923,18782499824.5083,19049517003.537,19950388654.4585,24019997499.0239,31641464154.2109,34309510334.705,34360473818.5341,43858974247.4813,46059035709.8133,34736149608.2226,38203044611.6667,42768242732.4904,45915520597.7344,46779637636.2746,49979926556.9018,38657980989.0234,41225831605.5643,47031112675.0589,50751283867.9215,47012779829.0195,51101739694.7861,59692666901.5494,,
Latvia,LVA,GNI (current US$),NY.GNP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5831289218.4826,6013427769.27004,6576460198.4031,7213082330.51352,7462202738.4098,7949004634.99421,8387665099.61943,9573348112.77854,11714709137.8674,14137886041.3685,16827637834.4742,21030821419.6137,30131969634.7969,35399410904.8385,28250465665.8326,24196593794.6513,27444998699.8034,27972506725.584,30136846960.1992,31426966727.6971,27135736219.4242,28043513230.0588,30407328861.5471,33883565346.9874,33845376232.4941,34593491383.0398,39119352197.2901,,
Macao SAR, China,MAC,GNI (current US$),NY.GNP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,1149844196.72974,1147492819.0563,1325550501.53073,1368971683.25249,1556366270.65342,2001094509.2262,2327882894.31137,2746049378.25962,3263340294.22765,3788827892.50778,4957089422.1241,5672099427.68211,6295496375.76473,6944602525.16378,6940839199.63848,7008425839.78032,6504950368.47646,6133923097.13585,6197684994.82924,6811252878.57098,7290063982.87151,8039171196.32973,10026376804.3679,11314276441.4375,13247194241.0078,18055936485.0235,18426179224.6979,19261763711.2834,24909587363.475,31539522586.1166,36351769108.4995,42782346388.2943,46126754391.4562,40244934251.722,40643756801.0406,44894767007.2265,48905890368.5351,48964872064.9278,30234657220.4629,30865105240.1474,,
St. Martin (French part),MAF,GNI (current US$),NY.GNP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,GNI (current US$),NY.GNP.MKTP.CD,2056911767.6119,2041498251.16095,2393439383.46013,2688864756.44699,2839838434.93726,2919276751.30916,2835490781.54333,3010374468.926,3224385179.33011,3608536705.8591,3944835945.06472,4328390158.41584,5037326530.16867,6186623706.44525,7631661700.76434,8929566563.84948,9497330753.73928,10936369906.513,13034088343.2933,15622086199.3793,21280004470.8632,17210379096.3401,17066792827.4946,15692953074.684,14365668282.1633,14347548504.4221,18985087518.1231,21186724100.3924,24784028833.8551,25404130569.4965,29318875495.9174,31295022190.0627,32789119126.2591,30612485009.1408,34592148679.7783,37800505819.6721,42112593409.7454,38172814275.2178,41009198221.6484,40872937344.4576,38093597383.7757,38726668265.0624,41585350784.8653,51372062165.7754,59054249616.599,62069051539.7631,68261901950.9755,78758712449.4953,92310878288.5824,91615593699.9665,91932709214.4656,99660564407.471,96282277131.3337,105369103563.143,116738398582.016,108703542496.646,110025898547.03,116714403631.861,125425363036.831,126978299071.446,120187958049.027,140921733325.916,,
Monaco,MCO,GNI (current US$),NY.GNP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,GNI (current US$),NY.GNP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1754299565.21739,1992937445.88745,1727901675.97765,1204642063.05467,1352310309.3281,1591983554.57456,1827506004.56789,2211747378.53772,2953679177.17771,3392191815.61319,3809726984.03028,4811380653.87689,6649108545.03464,5745805519.55066,7480581296.61089,8991792370.73291,9519279822.24565,10391127880.408,10332714661.5006,8194665158.00644,8517438758.23288,10220953749.7972,12007952322.3358,12595179795.2616,12253493780.3396,14056071333.2052,,
Madagascar,MDG,GNI (current US$),NY.GNP.MKTP.CD,650793392.588122,676064335.188814,714566101.383946,734222182.108848,776139175.176506,806012048.881428,900264585.72282,956435312.779968,1031668828.19833,1051392480.65418,1108857699.10471,1192886702.12856,1339441922.84783,1648118544.4008,1903186533.23847,2270256405.86429,2169578043.65192,2357656134.61693,2668890091.48218,3451167326.18001,5157942663.33982,4671006400.35551,4689709723.70822,4568324597.15363,3759912517.72112,3673726255.30678,4192899227.67754,3038202028.5157,3010174177.72178,2986320071.0037,3770426972.29378,3093518521.97934,3567898913.41931,3912357001.90591,3366890154.51845,3671361379.55189,4769113376.75098,4133133264.13123,4280498726.10874,4172718601.00019,4531580026.97015,5338012391.75447,5254956180.41158,6265748301.51986,4993998602.08733,5736869847.10831,6248699463.43225,8438652047.75746,10625319600.5809,9470022959.29191,9803373258.64255,11339961188.9187,11207841389.1655,12000180782.5606,12173057049.9969,10894778610.1372,11379471664.0991,12760046041.9562,13299570242.6834,13612309509.7482,12666991180.4465,14172186400.9499,,
Maldives,MDV,GNI (current US$),NY.GNP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,114074387.15131,120178995.944623,118649029.599913,158155947.638019,171914721.822807,193844535.175879,212896713.157125,248875600.802331,276917467.531875,313612698.303095,379025480.033985,428503653.35599,480780305.862362,511936219.201359,558212710.280374,594339124.893798,845634351.94942,874367273.4375,1016714804.6875,1192946750,1132462437.5,1534500390.625,1587767023.4375,1989697750,2089951648.4375,2276923140.625,2479687734.55691,2614022206.6021,2931312227.08844,3342253036.33195,3776960615.11229,4026225703.39137,4378592214.2068,4808561101.43722,5049574002.08035,3440529461.09887,4922076232.5421,,
Middle East & North Africa,MEA,GNI (current US$),NY.GNP.MKTP.CD,,,,,,35988678690.8656,38378547183.6505,41068543736.1353,46207936834.2698,51466181700.3506,59867683138.791,68244845559.6305,83772250157.3063,113529280233.819,210330852002.989,233426425054.565,291701153686.514,335015772298.931,353007994311.864,455428477170.602,576867352151.273,589517509300.77,597454988342.669,617778996178.123,625669227235.477,641797359546.896,674584496829.828,616086410216.987,613931923401.208,630876397351.25,820134567214.994,557112694427.676,609437681862.646,616651839617.963,650714364118.6,751369322576.41,841623489767.156,880647143819.878,861839149427.452,925679826315.663,1023003348933.33,1026411818313.37,1025682344184.21,1134939955945.13,1346026839665.03,1617722587271.64,1915154192588.32,2274232948139.17,2821166459030.66,2532034489687.22,2945403702847.88,3329203450825.65,3609293375281.09,3553245811038.36,3588741891328.87,3170235831146.94,3204552064639.27,3327657336248.35,3479491868224.16,3467000461340.3,3129541743574.77,,,
Mexico,MEX,GNI (current US$),NY.GNP.MKTP.CD,12666168000,13775344000,14814304000,16530280000,19477944000,21234640000,23566704000,26201208000,28939512000,31985424000,34897440000,38495400000,44387480000,54435528000,70743688000,86091952000,86770084415.5844,79585539823.0089,99570083333.3333,130466105263.158,198701734782.609,253844553061.224,172347898936.17,147035900499.584,174185041716.329,186223239782.016,127030515364.498,140739534247.569,174365613985.306,213098448710.136,252627674820.451,304534734461.967,353562749232.609,489113393888.818,515157050754.052,346715405645.387,396991780930.073,487611244932.752,513008373905.429,587223199029.329,692709476500.698,742673818438.714,758782874482.187,716377770785.059,770594421407.053,859156840951.009,960397767726.072,1034991278893.14,1094332318930.43,884929436415.436,1045220776511.55,1161743714472,1177885199589.96,1237366326260.57,1283058447244.69,1141602672778.78,1049583160881.05,1128823076215.89,1189348943427.4,1232011848823.69,1054822088096.21,1239325387817.92,,
Marshall Islands,MHL,GNI (current US$),NY.GNP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152854100,135250400,136641000,143253700,149305200,151618100,160116500,167548500,167807100,168917800,178767700,181000300,191197200,188669300,190618000,196716700,207701600,208622400,221255400,227275800,245039900,257958900,266297000,273407900,286971000,293984300,293704300,,
Middle income,MIC,GNI (current US$),NY.GNP.MKTP.CD,331891126016.607,324791447828.916,326006159411.269,343439945645.362,402435431279.664,445730838521.121,449430303075.97,459143586271.307,484956511732.218,543175468574.607,595744685152.282,644433137131.122,725191077567.619,920998460527.465,1165779222986.82,1286235412515.56,1380357256791.22,1547743261721.07,1671018800580.64,1978313475064.75,2306076190424.16,2601426992310.55,2550746668991.48,2472247946817.48,2511462031159.37,2603798098780.79,2677782268861.46,2740214631773.08,2948721062156.1,3084242972972.33,3516520827125.19,3385130525880.92,3545233656158.55,3798178709121.16,4181332600850.56,4726166116701.51,5173494329678.49,5473137222298.4,5286588772195.29,5161021422644.08,5622359644678.85,5687106538897.9,5842661012929.55,6583774981861.86,7817904156844.38,9281259579524.03,11076581509145.2,13725227559642.3,16428630388619,16034925792155,19512285699015.5,23246175980951.3,24848599498139.4,26275095243615.7,27308976256426.1,25878905115730.5,26094786430373,28717185335221.3,30474831032223.1,31179965709271.9,30052867530780.6,35276661736112.3,,
North Macedonia,MKD,GNI (current US$),NY.GNP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4644646643.10954,4909775510.20408,2364849341.97604,2625765896.55172,3512967602.95124,4667239180.82034,4590722613.93508,3858807483.47616,3712081370.94509,3791493467.69346,3702840604.2738,3682393507.36583,3972613684.89102,4886353168.03596,5647498904.06578,6149435137.78389,6833758957.6614,7947225279.34397,9789795391.19655,9334909674.6983,9276084673.89761,10307356014.361,9534175860.24727,10561397094.1022,11149669561.6221,9747427395.38074,10247929752.726,10859406003.7867,12150992525.011,12024667114.9758,11894791174.3625,13208529986.0102,,
Mali,MLI,GNI (current US$),NY.GNP.MKTP.CD,,,,,,,,274847728.659335,341790656.074213,337201525.341926,354124048.492596,393751422.447671,485815786.676584,561341721.415532,533923990.17943,819675358.414315,931397927.351687,1049879229.75921,1233480081.17945,1581719559.69367,1740408613.49904,1503290191.34928,1307074840.70135,1267613069.21822,1211293780.91873,1366264672.46538,1827610110.60964,2070499250.83238,2142869394.11597,2181821905.94196,2666059917.82379,2721462228.77615,2823397099.49767,2820491823.84973,2058618952.33103,2659084422.84144,2730573672.29372,2643959254.15397,2869578290.77059,3396108682.54847,2931331695.26207,3302171357.85653,3666811361.5252,4553871438.29236,5272203027.28042,6040786478.31879,6648290206.29923,7857251240.98032,9524579675.33632,9764553708.17451,10269427724.4099,12532792055.1913,11981791173.8627,12810032895.3496,13980008238.8655,12808995389.4688,13651411051.1274,14864815498.5871,16560621640.0679,16584807517.3533,16726618171.5678,18250317609.6472,,
Malta,MLT,GNI (current US$),NY.GNP.MKTP.CD,,,,,,,,,,,270010715.021636,284919118.42244,319221084.608461,368088813.874985,411790177.079853,526983822.380899,575042916.287994,675604655.891024,842223905.536371,1041318682.63473,1347909893.11459,1361200488.45471,1373834687.5,1263110890.49935,1210693640.00372,1209121065.15373,1513987546.42779,1849328280.31809,2114205657.19476,2232004927.322,2738345670.67405,2919788844.62151,3166473280.38767,2811899606.96238,3055459161.64944,3776189202.33463,3853662458.31348,3826595484.37326,3969862968.28379,4177153465.34653,3916553008.03449,4113241438.51951,4504004554.00455,5426514168.65825,6074240159.44195,6220547195.62243,6502959478.10814,7531092252.94279,8950142082.90611,8238328702.41734,8570974413.36338,9413122216.03563,9016279069.76744,10028090051.7997,11021117311.0137,10478413402.8625,10525988487.9345,12140946678.7167,14181105337.7421,14566004701.668,13636249000.5711,16216240094.6186,,
Myanmar,MMR,GNI (current US$),NY.GNP.MKTP.CD,,582984702.563485,611752274.01844,659788890.459364,475663100.600875,403177498.943777,317858286.614173,328266058.500394,531640661.292916,551951928.976769,579365768.402927,559162145.945946,633507856.394914,665853308.978333,998690983.927011,1127193673.25428,1155028388.19523,986525418.676019,899812161.951731,892206527.383703,967272422.988312,1016006903.28651,1249488922.41104,1368226960.91207,1273276806.8488,1233880113.4689,1503140301.05527,1351625902.15322,1313848154.87389,1630946304.10764,1852588679.99091,1872666421.4511,2072889838.81801,2727375283.87097,3751177100.91743,4786790799.76127,5698141402.06186,5616417001.68625,4607665877.78817,5649135271.49052,6743397781.90141,5808695736.30608,5530729790.88144,7114782622.49346,8628139738.10456,9205291981.78601,10654968563.2252,14402137758.0018,21471180926.6546,27677406714.625,36071831318.267,52369327028.6809,56233481899.7011,58467009812.4376,60766339288.4563,60546861657.8327,58377649380.7719,59776220014.0241,65147998229.7154,66388788285.5142,76406297227.0824,63362548425.7309,,
Middle East & North Africa (excluding high income),MNA,GNI (current US$),NY.GNP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278039654831.06,296664761781.777,357381879824.867,410108702734.046,431598441229.495,443399897850.848,477998687383.052,502930230251.644,515106884635.882,510696212271.95,555936617417.451,662932229637.992,776890366567.416,916019680759.817,1129016135604.14,1398076656428.61,1355598033553.31,1556073370886.27,1608864701392.68,1742171109653.69,1596718651847.94,1582265630851.4,1424152261570.95,1466471076497.4,1455142287686.02,1377782608830.41,1376239740101.3,1256604306173.47,1475348563708.09,,
Montenegro,MNE,GNI (current US$),NY.GNP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1034066685.139,1217862708.22139,1356512418.54755,1807140110.82212,2180314129.62503,2282062056.95809,2767363567.93376,3723496304.40734,4612753771.78849,4166797860.51681,4114214370.93994,4581082544.54343,4156885391.23731,4553095231.77049,4655006377.04265,4143524797.5147,4415296103.60859,4956379123.36195,5571648205.00709,5604333706.48159,4845766267.80627,5983804589.54341,,
Mongolia,MNG,GNI (current US$),NY.GNP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,2299199133.33333,2532001966.66667,2694636533.33333,2059734525,2141505525,2894479033.33333,3009311733.33333,3170261666.66667,3289326933.33333,2517185660,2374108010.52632,1290711863.84977,741470800.539993,906403930.752084,1425356882.36999,1331359924.36219,1168938177.57187,1124839904.05651,1057508580.46245,1131697254.99018,1265989177.16402,1392055720.37938,1583797330.75165,1981009807.80913,2471681099.47947,3371391056.38115,4137452828.1252,5449590187.78625,4388014379.17088,6609616683.64695,9551980150.38611,11343401728.5906,11871513598.8425,11232542815.8276,10652455443.034,10260105828.9319,9872124817.21692,11943636761.3041,12634360578.4014,12053017629.2894,13054692239.6699,,
Northern Mariana Islands,MNP,GNI (current US$),NY.GNP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,GNI (current US$),NY.GNP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3525806064.83095,2501052610.66518,2595134453.56461,2661523283.54254,2788861562.66968,3764399842.39001,4563432187.53249,5134577518.40062,5852608042.20711,5463563110.74919,5172729177.53434,5073827409.40958,6137885217.1573,7459677042.50863,8182227349.20428,8542436423.26226,9859266169.51042,11914320634.0584,11632660407.8014,10744873392.599,14126352399.2349,16275337948.0492,16915730890.4767,17514171455.7279,15650835893.2033,11701500426.6036,12839427397.9583,14559037036.9756,15113497025.4987,13741900071.9787,15448140157.336,,
Mauritania,MRT,GNI (current US$),NY.GNP.MKTP.CD,,159213140.004051,164271590.835712,168186331.270673,224495789.256207,255340526.737952,266533659.152642,282615367.46074,301396000.315982,279862138.459347,298105315.518554,321769089.43949,375169448.260975,483223647.272067,607599077.697851,673288773.483791,716475328.193647,755618186.153539,777551568.610886,920501091.202266,1021070305.89732,1054952445.38863,1063169885.37586,1102884245.18853,1035269322.3548,957331783.213336,1116355897.84202,1266951763.48129,1343052130.7241,1390404297.23905,1447895783.34925,2072463109.85283,2097704689.34928,1778652649.70283,1870169427.47319,2017413568.83053,2156251395.54882,2088873417.05465,2058286089.47558,2015585932.20501,1793304273.76184,1713839294.44625,1832909357.87649,2108847606.73687,2428018693.49082,3000602093.37349,3845277285.92703,4285406888.20397,5183444125.38885,4766475808.60325,5559975526.83277,6609321843.49633,6537356580.81046,7029814844.25406,6340605473.61467,5986763077.81392,6282349080.94026,6703478658.67286,7435090536.05213,7969899157.28193,8299760505.73822,9849926792.61188,,
Mauritius,MUS,GNI (current US$),NY.GNP.MKTP.CD,,,,,,,,,,,,,,,,,709870538.052832,820758857.62717,1007577109.66528,1194337439.16552,1108624077.66485,1096849997.20248,1032605196.59692,1048845910.71398,995195756.613987,1030791646.43031,1408765520.10931,1839465142.64416,2090387491.9071,2162126716.41595,2630672452.65247,2862576745.90955,3235255005.39735,3266881555.98368,3533471665.44175,4021250438.5637,4377983825.58599,4169701519.18812,4143114543.17355,4327153384.04974,4646665747.28758,4627122193.11827,4854526980.8424,5786698801.13972,6564661894.28514,6480647713.94281,7060624887.64701,8348135161.28723,10127474273.1823,9089199556.94341,10123211756.604,11549850205.5319,11708352745.4243,12425785143.3485,13138634166.732,12086790827.431,12525019765.4037,13860226092.9081,14937821207.9777,14772379381.792,11621169647.4182,11700106255.1419,,
Malawi,MWI,GNI (current US$),NY.GNP.MKTP.CD,160716785.664287,171496570.068599,181156376.872463,188576228.47543,186196276.074479,223435531.289374,252694946.101078,259044462.855565,236769470.778831,258850354.014161,283331333.25333,361415332.771693,401447105.788423,445258147.198828,563361864.003804,622482056.031489,650602409.638554,780817366.26426,911698471.020505,989349981.637899,1137790912.44921,1154808444.09695,1109995262.90857,1152281154.23902,1152256898.25952,1078471293.11849,1122991779.0554,1126182822.47476,1326084410.26041,1540351476.7168,1837457400.41775,2157029251.23961,1760525268.50387,2028845530.1172,1138597122.38451,1350065775.95739,2242034131.36493,2622014497.5128,1709141159.2813,1734186814.58262,1707156805.57841,1683359689.35126,3451380076.23563,3167351846.47356,3430244814.28768,3616059339.195,3960216045.46608,4411999296.92842,5298642687.62271,6134858374.02394,6852465550.11174,7888424222.52109,5892688581.96912,5356906885.23528,5887200679.08414,6153437697.08038,5409959443.59719,8790346113.53981,9716730708.25069,10841609606.4892,12000796592.52,12398475305.4663,,
Malaysia,MYS,GNI (current US$),NY.GNP.MKTP.CD,1834574676.59741,1840128054.35777,1955115640.92513,2454266300.79707,2600287468.96642,2866849601.46348,3052397752.51535,3151378544.36169,3290866326.93062,3573435254.1487,3803737096.56344,4125413622.51417,4909206979.71344,7393279580.89469,9081882763.49134,8996502331.77881,10618508026.44,12620972656.7261,15624352331.6062,20267775543.7763,23606964031.4208,24131765114.3614,25567354628.7574,28446560117.1757,31653012459.4641,28981876761.9815,25884403811.885,30204794411.8114,33330533068.581,36669373892.4985,42152020407.4088,46670061099.7963,56023874033.0624,63683617575.0748,70892013412.5895,84567384370.0159,96164639478.4959,94647952303.2153,68264115368.936,73652105263.1579,86182105263.1579,86041052631.5789,94250526315.7895,104271578947.368,118327894736.842,137211850756.516,157976664304.018,189479578775.89,223908807482.463,198224712725.209,246904163174.071,290893137254.902,302839290339.29,312494525373.703,326871887317.058,293132573294.072,292916457102.91,310122676960.283,347619005972.591,355640796620.398,330553110503.152,362952477493.785,,
