,NOC,Year,Event,Bronze,Gold,Silver,Total
10928,UKR,2016,"Fencing Women's Sabre, Individual",1.0,0.0,0.0,1.0
10929,UKR,2016,"Fencing Women's Sabre, Team",0.0,0.0,1.0,1.0
10930,UKR,2016,Gymnastics Men's Individual All-Around,0.0,0.0,1.0,1.0
10931,UKR,2016,Gymnastics Men's Parallel Bars,0.0,1.0,0.0,1.0
10932,UKR,2016,Modern Pentathlon Men's Individual,0.0,0.0,1.0,1.0
10933,UKR,2016,Rhythmic Gymnastics Women's Individual,1.0,0.0,0.0,1.0
10934,UKR,2016,"Shooting Men's Air Rifle, 10 metres",0.0,0.0,1.0,1.0
10935,UKR,2016,"Wrestling Men's Light-Heavyweight, Greco-Roman",0.0,0.0,1.0,1.0
10936,URS,1952,Athletics Men's 10 kilometres Walk,1.0,0.0,0.0,1.0
10937,URS,1952,"Athletics Men's 10,000 metres",1.0,0.0,0.0,1.0
10938,URS,1952,"Athletics Men's 3,000 metres Steeplechase",0.0,0.0,1.0,1.0
10939,URS,1952,Athletics Men's 4 x 100 metres Relay,0.0,0.0,1.0,1.0
10940,URS,1952,Athletics Men's 400 metres Hurdles,0.0,0.0,1.0,1.0
10941,URS,1952,Athletics Men's Triple Jump,0.0,0.0,1.0,1.0
10942,URS,1952,Athletics Women's 200 metres,1.0,0.0,0.0,1.0
10943,URS,1952,Athletics Women's 80 metres Hurdles,0.0,0.0,1.0,1.0
10944,URS,1952,Athletics Women's Discus Throw,1.0,1.0,1.0,3.0
10945,URS,1952,Athletics Women's High Jump,1.0,0.0,0.0,1.0
10946,URS,1952,Athletics Women's Javelin Throw,1.0,0.0,1.0,2.0
10947,URS,1952,Athletics Women's Long Jump,0.0,0.0,1.0,1.0
10948,URS,1952,Athletics Women's Shot Put,1.0,1.0,0.0,2.0
10949,URS,1952,Basketball Men's Basketball,0.0,0.0,1.0,1.0
10950,URS,1952,Boxing Men's Flyweight,1.0,0.0,0.0,1.0
10951,URS,1952,Boxing Men's Light-Heavyweight,1.0,0.0,0.0,1.0
10952,URS,1952,Boxing Men's Light-Welterweight,0.0,0.0,1.0,1.0
10953,URS,1952,Boxing Men's Welterweight,0.0,0.0,1.0,1.0
10954,URS,1952,"Canoeing Women's Kayak Singles, 500 metres",1.0,0.0,0.0,1.0
10955,URS,1952,Gymnastics Men's Horse Vault,0.0,1.0,0.0,1.0
10956,URS,1952,Gymnastics Men's Individual All-Around,0.0,1.0,1.0,2.0
10957,URS,1952,Gymnastics Men's Parallel Bars,0.0,0.0,1.0,1.0
10958,URS,1952,Gymnastics Men's Pommelled Horse,0.0,1.0,1.0,2.0
10959,URS,1952,Gymnastics Men's Rings,0.0,1.0,1.0,2.0
10960,URS,1952,Gymnastics Men's Team All-Around,0.0,1.0,0.0,1.0
10961,URS,1952,Gymnastics Women's Balance Beam,0.0,1.0,1.0,2.0
10962,URS,1952,Gymnastics Women's Floor Exercise,0.0,0.0,1.0,1.0
10963,URS,1952,Gymnastics Women's Horse Vault,1.0,1.0,1.0,3.0
10964,URS,1952,Gymnastics Women's Individual All-Around,0.0,1.0,1.0,2.0
10965,URS,1952,Gymnastics Women's Team All-Around,0.0,1.0,0.0,1.0
10966,URS,1952,Gymnastics Women's Team Portable Apparatus,0.0,0.0,1.0,1.0
10967,URS,1952,Gymnastics Women's Uneven Bars,0.0,0.0,1.0,1.0
10968,URS,1952,Rowing Men's Coxed Eights,0.0,0.0,1.0,1.0
10969,URS,1952,Rowing Men's Double Sculls,0.0,0.0,1.0,1.0
10970,URS,1952,Rowing Men's Single Sculls,0.0,1.0,0.0,1.0
10971,URS,1952,"Shooting Men's Free Rifle, Three Positions, 300 metres",1.0,1.0,0.0,2.0
10972,URS,1952,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",0.0,0.0,1.0,1.0
10973,URS,1952,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",1.0,0.0,0.0,1.0
10974,URS,1952,Weightlifting Men's Bantamweight,0.0,1.0,0.0,1.0
10975,URS,1952,Weightlifting Men's Featherweight,0.0,1.0,1.0,2.0
10976,URS,1952,Weightlifting Men's Light-Heavyweight,1.0,1.0,0.0,2.0
10977,URS,1952,Weightlifting Men's Lightweight,0.0,0.0,1.0,1.0
10978,URS,1952,Weightlifting Men's Middle-Heavyweight,0.0,0.0,1.0,1.0
10979,URS,1952,"Wrestling Men's Bantamweight, Freestyle",0.0,0.0,1.0,1.0
10980,URS,1952,"Wrestling Men's Bantamweight, Greco-Roman",1.0,0.0,0.0,1.0
10981,URS,1952,"Wrestling Men's Featherweight, Greco-Roman",0.0,1.0,0.0,1.0
10982,URS,1952,"Wrestling Men's Flyweight, Greco-Roman",0.0,1.0,0.0,1.0
10983,URS,1952,"Wrestling Men's Heavyweight, Freestyle",0.0,1.0,0.0,1.0
10984,URS,1952,"Wrestling Men's Heavyweight, Greco-Roman",0.0,1.0,0.0,1.0
10985,URS,1952,"Wrestling Men's Light-Heavyweight, Greco-Roman",0.0,0.0,1.0,1.0
10986,URS,1952,"Wrestling Men's Lightweight, Greco-Roman",0.0,1.0,0.0,1.0
10987,URS,1952,"Wrestling Men's Middleweight, Freestyle",0.0,1.0,0.0,1.0
10988,URS,1952,"Wrestling Men's Middleweight, Greco-Roman",1.0,0.0,0.0,1.0
10989,URS,1956,"Athletics Men's 10,000 metres",0.0,1.0,0.0,1.0
10990,URS,1956,Athletics Men's 20 kilometres Walk,1.0,1.0,1.0,3.0
10991,URS,1956,Athletics Men's 4 x 100 metres Relay,0.0,0.0,1.0,1.0
10992,URS,1956,"Athletics Men's 5,000 metres",0.0,1.0,0.0,1.0
10993,URS,1956,Athletics Men's 50 kilometres Walk,0.0,0.0,1.0,1.0
10994,URS,1956,Athletics Men's Decathlon,1.0,0.0,0.0,1.0
10995,URS,1956,Athletics Men's Hammer Throw,1.0,0.0,1.0,2.0
10996,URS,1956,Athletics Men's High Jump,1.0,0.0,0.0,1.0
10997,URS,1956,Athletics Men's Javelin Throw,1.0,0.0,0.0,1.0
10998,URS,1956,Athletics Men's Triple Jump,1.0,0.0,0.0,1.0
10999,URS,1956,Athletics Women's Discus Throw,1.0,0.0,1.0,2.0
11000,URS,1956,Athletics Women's Javelin Throw,1.0,1.0,0.0,2.0
11001,URS,1956,Athletics Women's Long Jump,1.0,0.0,0.0,1.0
11002,URS,1956,Athletics Women's Shot Put,0.0,1.0,1.0,2.0
11003,URS,1956,Basketball Men's Basketball,0.0,0.0,1.0,1.0
11004,URS,1956,Boxing Men's Featherweight,0.0,1.0,0.0,1.0
11005,URS,1956,Boxing Men's Heavyweight,0.0,0.0,1.0,1.0
11006,URS,1956,Boxing Men's Light-Welterweight,0.0,1.0,0.0,1.0
11007,URS,1956,Boxing Men's Middleweight,0.0,1.0,0.0,1.0
11008,URS,1956,"Canoeing Men's Canadian Doubles, 1,000 metres",0.0,0.0,1.0,1.0
11009,URS,1956,"Canoeing Men's Canadian Doubles, 10,000 metres",0.0,1.0,0.0,1.0
11010,URS,1956,"Canoeing Men's Canadian Singles, 1,000 metres",1.0,0.0,0.0,1.0
11011,URS,1956,"Canoeing Men's Canadian Singles, 10,000 metres",1.0,0.0,0.0,1.0
11012,URS,1956,"Canoeing Men's Kayak Doubles, 1,000 metres",0.0,0.0,1.0,1.0
11013,URS,1956,"Canoeing Men's Kayak Singles, 1,000 metres",0.0,0.0,1.0,1.0
11014,URS,1956,"Canoeing Women's Kayak Singles, 500 metres",0.0,1.0,0.0,1.0
11015,URS,1956,"Fencing Men's Sabre, Individual",1.0,0.0,0.0,1.0
11016,URS,1956,"Fencing Men's Sabre, Team",1.0,0.0,0.0,1.0
11017,URS,1956,Football Men's Football,0.0,1.0,0.0,1.0
11018,URS,1956,Gymnastics Men's Floor Exercise,0.0,1.0,0.0,1.0
11019,URS,1956,Gymnastics Men's Horizontal Bar,0.0,0.0,1.0,1.0
11020,URS,1956,Gymnastics Men's Horse Vault,1.0,0.0,0.0,1.0
11021,URS,1956,Gymnastics Men's Individual All-Around,1.0,1.0,0.0,2.0
11022,URS,1956,Gymnastics Men's Parallel Bars,0.0,1.0,0.0,1.0
11023,URS,1956,Gymnastics Men's Pommelled Horse,1.0,1.0,0.0,2.0
11024,URS,1956,Gymnastics Men's Rings,0.0,1.0,1.0,2.0
11025,URS,1956,Gymnastics Men's Team All-Around,0.0,1.0,0.0,1.0
11026,URS,1956,Gymnastics Women's Horse Vault,0.0,1.0,1.0,2.0
11027,URS,1956,Gymnastics Women's Individual All-Around,1.0,1.0,0.0,2.0
11028,URS,1956,Gymnastics Women's Team All-Around,0.0,1.0,0.0,1.0
11029,URS,1956,Gymnastics Women's Team Portable Apparatus,1.0,0.0,0.0,1.0
11030,URS,1956,Gymnastics Women's Uneven Bars,1.0,0.0,1.0,2.0
11031,URS,1956,Modern Pentathlon Men's Team,0.0,1.0,0.0,1.0
11032,URS,1956,Rowing Men's Coxed Pairs,1.0,0.0,0.0,1.0
11033,URS,1956,Rowing Men's Coxless Pairs,0.0,0.0,1.0,1.0
11034,URS,1956,Rowing Men's Double Sculls,0.0,1.0,0.0,1.0
11035,URS,1956,Rowing Men's Single Sculls,0.0,1.0,0.0,1.0
11036,URS,1956,"Shooting Men's Free Pistol, 50 metres",0.0,0.0,1.0,1.0
11037,URS,1956,"Shooting Men's Free Rifle, Three Positions, 300 metres",0.0,1.0,1.0,2.0
11038,URS,1956,"Shooting Men's Rapid-Fire Pistol, 25 metres",0.0,0.0,1.0,1.0
11039,URS,1956,"Shooting Men's Running Target, Single And Double Shot",1.0,1.0,0.0,2.0
11040,URS,1956,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",0.0,0.0,1.0,1.0
11041,URS,1956,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",0.0,1.0,0.0,1.0
11042,URS,1956,Swimming Men's 200 metres Breaststroke,1.0,0.0,0.0,1.0
11043,URS,1956,Swimming Men's 4 x 200 metres Freestyle Relay,1.0,0.0,0.0,1.0
11044,URS,1956,Water Polo Men's Water Polo,1.0,0.0,0.0,1.0
11045,URS,1956,Weightlifting Men's Bantamweight,0.0,0.0,1.0,1.0
11046,URS,1956,Weightlifting Men's Featherweight,0.0,0.0,1.0,1.0
11047,URS,1956,Weightlifting Men's Light-Heavyweight,0.0,0.0,1.0,1.0
11048,URS,1956,Weightlifting Men's Lightweight,0.0,1.0,1.0,2.0
11049,URS,1956,Weightlifting Men's Middle-Heavyweight,0.0,1.0,0.0,1.0
11050,URS,1956,Weightlifting Men's Middleweight,0.0,1.0,0.0,1.0
11051,URS,1956,"Wrestling Men's Bantamweight, Freestyle",1.0,0.0,0.0,1.0
11052,URS,1956,"Wrestling Men's Bantamweight, Greco-Roman",0.0,1.0,0.0,1.0
11053,URS,1956,"Wrestling Men's Featherweight, Greco-Roman",1.0,0.0,0.0,1.0
11054,URS,1956,"Wrestling Men's Flyweight, Freestyle",0.0,1.0,0.0,1.0
11055,URS,1956,"Wrestling Men's Flyweight, Greco-Roman",0.0,1.0,0.0,1.0
11056,URS,1956,"Wrestling Men's Heavyweight, Greco-Roman",0.0,1.0,0.0,1.0
11057,URS,1956,"Wrestling Men's Light-Heavyweight, Freestyle",0.0,0.0,1.0,1.0
11058,URS,1956,"Wrestling Men's Light-Heavyweight, Greco-Roman",0.0,1.0,0.0,1.0
11059,URS,1956,"Wrestling Men's Lightweight, Freestyle",1.0,0.0,0.0,1.0
11060,URS,1956,"Wrestling Men's Middleweight, Freestyle",1.0,0.0,0.0,1.0
11061,URS,1956,"Wrestling Men's Middleweight, Greco-Roman",0.0,1.0,0.0,1.0
11062,URS,1956,"Wrestling Men's Welterweight, Freestyle",1.0,0.0,0.0,1.0
11063,URS,1956,"Wrestling Men's Welterweight, Greco-Roman",0.0,0.0,1.0,1.0
11064,URS,1960,"Athletics Men's 10,000 metres",0.0,1.0,0.0,1.0
11065,URS,1960,Athletics Men's 20 kilometres Walk,0.0,1.0,0.0,1.0
11066,URS,1960,"Athletics Men's 3,000 metres Steeplechase",1.0,0.0,1.0,2.0
11067,URS,1960,Athletics Men's 4 x 100 metres Relay,0.0,0.0,1.0,1.0
11068,URS,1960,Athletics Men's Decathlon,1.0,0.0,0.0,1.0
11069,URS,1960,Athletics Men's Hammer Throw,0.0,1.0,0.0,1.0
11070,URS,1960,Athletics Men's High Jump,0.0,1.0,1.0,2.0
11071,URS,1960,Athletics Men's Javelin Throw,0.0,1.0,0.0,1.0
11072,URS,1960,Athletics Men's Long Jump,1.0,0.0,0.0,1.0
11073,URS,1960,Athletics Men's Triple Jump,1.0,0.0,1.0,2.0
11074,URS,1960,Athletics Women's 80 metres Hurdles,0.0,1.0,0.0,1.0
11075,URS,1960,Athletics Women's 800 metres,0.0,1.0,0.0,1.0
11076,URS,1960,Athletics Women's Discus Throw,0.0,1.0,1.0,2.0
11077,URS,1960,Athletics Women's Javelin Throw,1.0,1.0,0.0,2.0
11078,URS,1960,Athletics Women's Long Jump,0.0,1.0,0.0,1.0
11079,URS,1960,Athletics Women's Shot Put,0.0,1.0,0.0,1.0
11080,URS,1960,Basketball Men's Basketball,0.0,0.0,1.0,1.0
11081,URS,1960,Boxing Men's Bantamweight,0.0,1.0,0.0,1.0
11082,URS,1960,Boxing Men's Flyweight,0.0,0.0,1.0,1.0
11083,URS,1960,Boxing Men's Middleweight,1.0,0.0,0.0,1.0
11084,URS,1960,Boxing Men's Welterweight,0.0,0.0,1.0,1.0
11085,URS,1960,"Canoeing Men's Canadian Doubles, 1,000 metres",0.0,1.0,0.0,1.0
11086,URS,1960,"Canoeing Men's Canadian Singles, 1,000 metres",0.0,0.0,1.0,1.0
11087,URS,1960,"Canoeing Women's Kayak Doubles, 500 metres",0.0,1.0,0.0,1.0
11088,URS,1960,"Canoeing Women's Kayak Singles, 500 metres",0.0,1.0,0.0,1.0
11089,URS,1960,"Cycling Men's 1,000 metres Time Trial",1.0,0.0,0.0,1.0
11090,URS,1960,Cycling Men's 100 kilometres Team Time Trial,1.0,0.0,0.0,1.0
11091,URS,1960,"Cycling Men's Road Race, Individual",0.0,1.0,0.0,1.0
11092,URS,1960,"Cycling Men's Tandem Sprint, 2,000 metres",1.0,0.0,0.0,1.0
11093,URS,1960,"Cycling Men's Team Pursuit, 4,000 metres",1.0,0.0,0.0,1.0
11094,URS,1960,Diving Women's Platform,1.0,0.0,0.0,1.0
11095,URS,1960,"Equestrianism Mixed Dressage, Individual",0.0,1.0,0.0,1.0
11096,URS,1960,"Fencing Men's Foil, Individual",0.0,1.0,1.0,2.0
11097,URS,1960,"Fencing Men's Foil, Team",0.0,1.0,0.0,1.0
11098,URS,1960,"Fencing Men's epee, Individual",1.0,0.0,0.0,1.0
11099,URS,1960,"Fencing Men's epee, Team",1.0,0.0,0.0,1.0
11100,URS,1960,"Fencing Women's Foil, Individual",0.0,0.0,1.0,1.0
11101,URS,1960,"Fencing Women's Foil, Team",0.0,1.0,0.0,1.0
11102,URS,1960,Gymnastics Men's Floor Exercise,0.0,0.0,1.0,1.0
11103,URS,1960,Gymnastics Men's Horizontal Bar,1.0,0.0,0.0,1.0
11104,URS,1960,Gymnastics Men's Horse Vault,1.0,0.0,0.0,1.0
11105,URS,1960,Gymnastics Men's Individual All-Around,1.0,1.0,0.0,2.0
11106,URS,1960,Gymnastics Men's Parallel Bars,0.0,1.0,0.0,1.0
11107,URS,1960,Gymnastics Men's Rings,0.0,1.0,1.0,2.0
11108,URS,1960,Gymnastics Men's Team All-Around,0.0,0.0,1.0,1.0
11109,URS,1960,Gymnastics Women's Balance Beam,1.0,0.0,1.0,2.0
11110,URS,1960,Gymnastics Women's Floor Exercise,1.0,1.0,1.0,3.0
11111,URS,1960,Gymnastics Women's Horse Vault,1.0,1.0,1.0,3.0
11112,URS,1960,Gymnastics Women's Individual All-Around,1.0,1.0,1.0,3.0
11113,URS,1960,Gymnastics Women's Team All-Around,0.0,1.0,0.0,1.0
11114,URS,1960,Gymnastics Women's Uneven Bars,1.0,1.0,1.0,3.0
11115,URS,1960,Modern Pentathlon Men's Team,0.0,0.0,1.0,1.0
11116,URS,1960,Rowing Men's Coxed Pairs,0.0,0.0,1.0,1.0
11117,URS,1960,Rowing Men's Coxless Fours,1.0,0.0,0.0,1.0
11118,URS,1960,Rowing Men's Coxless Pairs,0.0,1.0,0.0,1.0
11119,URS,1960,Rowing Men's Double Sculls,0.0,0.0,1.0,1.0
11120,URS,1960,Rowing Men's Single Sculls,0.0,1.0,0.0,1.0
11121,URS,1960,Sailing Mixed One Person Dinghy,0.0,0.0,1.0,1.0
11122,URS,1960,Sailing Mixed Two Person Keelboat,0.0,1.0,0.0,1.0
11123,URS,1960,"Shooting Men's Free Pistol, 50 metres",0.0,1.0,1.0,2.0
11124,URS,1960,"Shooting Men's Free Rifle, Three Positions, 300 metres",1.0,0.0,0.0,1.0
11125,URS,1960,"Shooting Men's Rapid-Fire Pistol, 25 metres",1.0,0.0,0.0,1.0
11126,URS,1960,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",0.0,1.0,1.0,2.0
11127,URS,1960,Shooting Men's Trap,1.0,0.0,0.0,1.0
11128,URS,1960,Water Polo Men's Water Polo,0.0,0.0,1.0,1.0
11129,URS,1960,Weightlifting Men's Featherweight,0.0,1.0,0.0,1.0
11130,URS,1960,Weightlifting Men's Heavyweight,0.0,1.0,0.0,1.0
11131,URS,1960,Weightlifting Men's Lightweight,0.0,1.0,0.0,1.0
11132,URS,1960,Weightlifting Men's Middle-Heavyweight,0.0,1.0,1.0,2.0
11133,URS,1960,Weightlifting Men's Middleweight,0.0,1.0,0.0,1.0
11134,URS,1960,"Wrestling Men's Bantamweight, Greco-Roman",0.0,1.0,0.0,1.0
11135,URS,1960,"Wrestling Men's Featherweight, Freestyle",1.0,0.0,0.0,1.0
11136,URS,1960,"Wrestling Men's Featherweight, Greco-Roman",1.0,0.0,0.0,1.0
11137,URS,1960,"Wrestling Men's Heavyweight, Freestyle",1.0,0.0,0.0,1.0
11138,URS,1960,"Wrestling Men's Heavyweight, Greco-Roman",0.0,1.0,0.0,1.0
11139,URS,1960,"Wrestling Men's Light-Heavyweight, Freestyle",1.0,0.0,0.0,1.0
11140,URS,1960,"Wrestling Men's Light-Heavyweight, Greco-Roman",1.0,0.0,0.0,1.0
11141,URS,1960,"Wrestling Men's Lightweight, Freestyle",0.0,0.0,1.0,1.0
11142,URS,1960,"Wrestling Men's Lightweight, Greco-Roman",0.0,1.0,0.0,1.0
11143,URS,1960,"Wrestling Men's Middleweight, Freestyle",0.0,0.0,1.0,1.0
11144,URS,1964,Athletics Men's 110 metres Hurdles,1.0,0.0,0.0,1.0
11145,URS,1964,Athletics Men's 20 kilometres Walk,1.0,0.0,0.0,1.0
11146,URS,1964,"Athletics Men's 3,000 metres Steeplechase",1.0,0.0,0.0,1.0
11147,URS,1964,Athletics Men's Decathlon,0.0,0.0,1.0,1.0
11148,URS,1964,Athletics Men's Hammer Throw,0.0,1.0,0.0,1.0
11149,URS,1964,Athletics Men's High Jump,0.0,1.0,0.0,1.0
11150,URS,1964,Athletics Men's Javelin Throw,1.0,0.0,0.0,1.0
11151,URS,1964,Athletics Men's Long Jump,1.0,0.0,0.0,1.0
11152,URS,1964,Athletics Men's Triple Jump,1.0,0.0,1.0,2.0
11153,URS,1964,Athletics Women's Discus Throw,0.0,1.0,0.0,1.0
11154,URS,1964,Athletics Women's High Jump,1.0,0.0,0.0,1.0
11155,URS,1964,Athletics Women's Javelin Throw,1.0,0.0,0.0,1.0
11156,URS,1964,Athletics Women's Long Jump,1.0,0.0,0.0,1.0
11157,URS,1964,Athletics Women's Pentathlon,1.0,1.0,0.0,2.0
11158,URS,1964,Athletics Women's Shot Put,1.0,1.0,0.0,2.0
11159,URS,1964,Basketball Men's Basketball,0.0,0.0,1.0,1.0
11160,URS,1964,Boxing Men's Featherweight,0.0,1.0,0.0,1.0
11161,URS,1964,Boxing Men's Light-Heavyweight,0.0,0.0,1.0,1.0
11162,URS,1964,Boxing Men's Light-Middleweight,0.0,1.0,0.0,1.0
11163,URS,1964,Boxing Men's Light-Welterweight,0.0,0.0,1.0,1.0
11164,URS,1964,Boxing Men's Lightweight,0.0,0.0,1.0,1.0
11165,URS,1964,Boxing Men's Middleweight,0.0,1.0,0.0,1.0
11166,URS,1964,Boxing Men's Welterweight,0.0,0.0,1.0,1.0
11167,URS,1964,"Canoeing Men's Canadian Doubles, 1,000 metres",0.0,1.0,0.0,1.0
11168,URS,1964,"Canoeing Men's Canadian Singles, 1,000 metres",1.0,0.0,0.0,1.0
11169,URS,1964,"Canoeing Men's Kayak Fours, 1,000 metres",0.0,1.0,0.0,1.0
11170,URS,1964,"Canoeing Women's Kayak Singles, 500 metres",0.0,1.0,0.0,1.0
11171,URS,1964,"Cycling Men's Tandem Sprint, 2,000 metres",0.0,0.0,1.0,1.0
11172,URS,1964,Diving Women's Platform,1.0,0.0,0.0,1.0
11173,URS,1964,"Equestrianism Mixed Dressage, Individual",1.0,0.0,0.0,1.0
11174,URS,1964,"Equestrianism Mixed Dressage, Team",1.0,0.0,0.0,1.0
11175,URS,1964,"Fencing Men's Foil, Team",0.0,1.0,0.0,1.0
11176,URS,1964,"Fencing Men's Sabre, Individual",1.0,0.0,0.0,1.0
11177,URS,1964,"Fencing Men's Sabre, Team",0.0,1.0,0.0,1.0
11178,URS,1964,"Fencing Men's epee, Individual",1.0,1.0,0.0,2.0
11179,URS,1964,"Fencing Women's Foil, Team",0.0,0.0,1.0,1.0
11180,URS,1964,Gymnastics Men's Horizontal Bar,0.0,1.0,1.0,2.0
11181,URS,1964,Gymnastics Men's Horse Vault,0.0,0.0,1.0,1.0
11182,URS,1964,Gymnastics Men's Individual All-Around,0.0,0.0,1.0,1.0
11183,URS,1964,Gymnastics Men's Pommelled Horse,1.0,0.0,0.0,1.0
11184,URS,1964,Gymnastics Men's Rings,1.0,0.0,0.0,1.0
11185,URS,1964,Gymnastics Men's Team All-Around,0.0,0.0,1.0,1.0
11186,URS,1964,Gymnastics Women's Balance Beam,1.0,0.0,1.0,2.0
11187,URS,1964,Gymnastics Women's Floor Exercise,0.0,1.0,1.0,2.0
11188,URS,1964,Gymnastics Women's Horse Vault,0.0,0.0,1.0,1.0
11189,URS,1964,Gymnastics Women's Individual All-Around,1.0,0.0,1.0,2.0
11190,URS,1964,Gymnastics Women's Team All-Around,0.0,1.0,0.0,1.0
11191,URS,1964,Gymnastics Women's Uneven Bars,1.0,1.0,0.0,2.0
11192,URS,1964,Judo Men's Heavyweight,1.0,0.0,0.0,1.0
11193,URS,1964,Judo Men's Lightweight,1.0,0.0,0.0,1.0
11194,URS,1964,Modern Pentathlon Men's Individual,1.0,0.0,1.0,2.0
11195,URS,1964,Modern Pentathlon Men's Team,0.0,1.0,0.0,1.0
11196,URS,1964,Rowing Men's Double Sculls,0.0,1.0,0.0,1.0
11197,URS,1964,Rowing Men's Single Sculls,0.0,1.0,0.0,1.0
11198,URS,1964,"Shooting Men's Free Rifle, Three Positions, 300 metres",0.0,0.0,1.0,1.0
11199,URS,1964,Shooting Men's Trap,0.0,0.0,1.0,1.0
11200,URS,1964,Swimming Men's 200 metres Breaststroke,0.0,0.0,1.0,1.0
11201,URS,1964,Swimming Women's 200 metres Breaststroke,1.0,1.0,0.0,2.0
11202,URS,1964,Swimming Women's 4 x 100 metres Medley Relay,1.0,0.0,0.0,1.0
11203,URS,1964,Volleyball Men's Volleyball,0.0,1.0,0.0,1.0
11204,URS,1964,Volleyball Women's Volleyball,0.0,0.0,1.0,1.0
11205,URS,1964,Water Polo Men's Water Polo,1.0,0.0,0.0,1.0
11206,URS,1964,Weightlifting Men's Bantamweight,0.0,1.0,0.0,1.0
11207,URS,1964,Weightlifting Men's Heavyweight,0.0,1.0,1.0,2.0
11208,URS,1964,Weightlifting Men's Light-Heavyweight,0.0,1.0,0.0,1.0
11209,URS,1964,Weightlifting Men's Lightweight,0.0,0.0,1.0,1.0
11210,URS,1964,Weightlifting Men's Middle-Heavyweight,0.0,1.0,0.0,1.0
11211,URS,1964,Weightlifting Men's Middleweight,0.0,0.0,1.0,1.0
11212,URS,1964,"Wrestling Men's Bantamweight, Freestyle",1.0,0.0,0.0,1.0
11213,URS,1964,"Wrestling Men's Bantamweight, Greco-Roman",0.0,0.0,1.0,1.0
11214,URS,1964,"Wrestling Men's Featherweight, Freestyle",1.0,0.0,0.0,1.0
11215,URS,1964,"Wrestling Men's Featherweight, Greco-Roman",0.0,0.0,1.0,1.0
11216,URS,1964,"Wrestling Men's Heavyweight, Freestyle",0.0,1.0,0.0,1.0
11217,URS,1964,"Wrestling Men's Heavyweight, Greco-Roman",0.0,0.0,1.0,1.0
11218,URS,1964,"Wrestling Men's Light-Heavyweight, Freestyle",0.0,1.0,0.0,1.0
11219,URS,1964,"Wrestling Men's Lightweight, Greco-Roman",1.0,0.0,0.0,1.0
11220,URS,1964,"Wrestling Men's Welterweight, Freestyle",0.0,0.0,1.0,1.0
11221,URS,1964,"Wrestling Men's Welterweight, Greco-Roman",0.0,1.0,0.0,1.0
11222,URS,1968,Athletics Men's 20 kilometres Walk,1.0,1.0,0.0,2.0
11223,URS,1968,Athletics Men's Hammer Throw,0.0,0.0,1.0,1.0
11224,URS,1968,Athletics Men's High Jump,1.0,0.0,0.0,1.0
11225,URS,1968,Athletics Men's Javelin Throw,0.0,1.0,0.0,1.0
11226,URS,1968,Athletics Men's Shot Put,1.0,0.0,0.0,1.0
11227,URS,1968,Athletics Men's Triple Jump,0.0,1.0,0.0,1.0
11228,URS,1968,Athletics Women's 4 x 100 metres Relay,1.0,0.0,0.0,1.0
11229,URS,1968,Athletics Women's 400 metres,1.0,0.0,0.0,1.0
11230,URS,1968,Athletics Women's High Jump,1.0,0.0,1.0,2.0
11231,URS,1968,Athletics Women's Long Jump,1.0,0.0,0.0,1.0
11232,URS,1968,Athletics Women's Shot Put,1.0,0.0,0.0,1.0
11233,URS,1968,Basketball Men's Basketball,1.0,0.0,0.0,1.0
11234,URS,1968,Boxing Men's Bantamweight,0.0,1.0,0.0,1.0
11235,URS,1968,Boxing Men's Heavyweight,0.0,0.0,1.0,1.0
11236,URS,1968,Boxing Men's Light-Heavyweight,0.0,1.0,0.0,1.0
11237,URS,1968,Boxing Men's Light-Middleweight,0.0,1.0,0.0,1.0
11238,URS,1968,Boxing Men's Middleweight,0.0,0.0,1.0,1.0
11239,URS,1968,"Canoeing Men's Canadian Doubles, 1,000 metres",1.0,0.0,0.0,1.0
11240,URS,1968,"Canoeing Men's Canadian Singles, 1,000 metres",1.0,0.0,0.0,1.0
11241,URS,1968,"Canoeing Men's Kayak Doubles, 1,000 metres",0.0,1.0,0.0,1.0
11242,URS,1968,"Canoeing Men's Kayak Singles, 1,000 metres",0.0,0.0,1.0,1.0
11243,URS,1968,"Canoeing Women's Kayak Doubles, 500 metres",1.0,0.0,0.0,1.0
11244,URS,1968,"Canoeing Women's Kayak Singles, 500 metres",0.0,1.0,0.0,1.0
11245,URS,1968,Diving Women's Platform,0.0,0.0,1.0,1.0
11246,URS,1968,Diving Women's Springboard,0.0,0.0,1.0,1.0
11247,URS,1968,"Equestrianism Mixed Dressage, Individual",0.0,1.0,0.0,1.0
11248,URS,1968,"Equestrianism Mixed Dressage, Team",0.0,0.0,1.0,1.0
11249,URS,1968,"Fencing Men's Foil, Team",0.0,0.0,1.0,1.0
11250,URS,1968,"Fencing Men's Sabre, Individual",0.0,0.0,1.0,1.0
11251,URS,1968,"Fencing Men's Sabre, Team",0.0,1.0,0.0,1.0
11252,URS,1968,"Fencing Men's epee, Individual",0.0,0.0,1.0,1.0
11253,URS,1968,"Fencing Men's epee, Team",0.0,0.0,1.0,1.0
